Ranking,Fund Short Name,Investment Strategy,Dummy,Fund Company,Dummy,Recent Month Return,Dummy,Lastest NAV,Cumulative Return,Dummy,Dummy,Dummy,Annalized Return,Sharpe Ratio,Year Rating
11721,德盛期货-芙蓉稳健1号,股票策略,查看,德盛期货,查看,0.20%,查看,1.0210,2.10%,查看,查看,查看,,,
11722,恒泰创富6号,股票策略,查看,恒泰证券,查看,3.47%,查看,1.0720,7.20%,查看,查看,查看,,,
11723,安信安悦B,股票策略,查看,安信证券,查看,-2.25%,查看,1.2793,563.93%,查看,查看,查看,,,
11724,重阳对冲1号尊享L期,对冲策略,查看,重阳投资,查看,-10.69%,查看,1.1693,16.93%,查看,查看,查看,,,
11725,橙色量化1期,股票策略,查看,壮志凌云,查看,3.96%,查看,1.2883,43.33%,查看,查看,查看,,,
11726,稳健优选6号,债券策略,查看,山西证券,查看,3.85%,查看,1.0790,7.90%,查看,查看,查看,,,
11727,中山中华兴优先级,股票策略,查看,中山证券,查看,3.60%,查看,1.0752,7.52%,查看,查看,查看,,,
11728,国联玉如意2号第5期优先级6月期,债券策略,查看,国联证券,查看,--,查看,1.0314,3.14%,查看,查看,查看,,,
11729,财通·创信9号(二期),其他,查看,财通证券,查看,0.04%,查看,0.9986,10.49%,查看,查看,查看,,,
11730,恒泰创富25号风险级,债券策略,查看,恒泰证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11731,灵通尊利1号17期,债券策略,查看,申万宏源证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11732,中新1号普通级,多策略,查看,长城证券,查看,-35.79%,查看,1.4970,49.70%,查看,查看,查看,,,
11733,致远CTA系列2号,管理期货,查看,富善投资,查看,-1.40%,查看,2.7870,178.70%,查看,查看,查看,,,
11734,聖熙6号,股票策略,查看,圣熙投资,查看,-48.60%,查看,1.4085,40.85%,查看,查看,查看,,,
11735,广发恒定·定增宝6号,定向增发,查看,广发证券,查看,-1.41%,查看,0.9941,-0.59%,查看,查看,查看,,,
11736,倚天徽商中国梦小蚂蚁18号,管理期货,查看,倚天投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11737,泓信泓利量化对冲一期,管理期货,查看,泓信资本,查看,-1.80%,查看,1.0984,9.84%,查看,查看,查看,,,
11738,优配1号证券投资,股票策略,查看,优配投资,查看,-5.76%,查看,0.9222,0.72%,查看,查看,查看,,,
11739,富善致远CTA进取二期,股票策略,查看,富善投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11740,唐鼎耀华唐诺8号,组合策略,查看,唐鼎耀华,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11741,理石FOF1号,组合策略,查看,理石投资,查看,5.37%,查看,1.1570,15.70%,查看,查看,查看,,,
11742,佛意投资理财1号,管理期货,查看,善境投资,查看,-20.97%,查看,1.0846,8.46%,查看,查看,查看,,,
11743,巨牛-好运来一号,股票策略,查看,巨牛投资,查看,--,查看,24.5081,2350.81%,查看,查看,查看,,,
11744,诺德嘉诚1期,股票策略,查看,嘉诚资产,查看,8.55%,查看,1.1550,15.50%,查看,查看,查看,,,
11745,金色木棉创势翔精选,股票策略,查看,金色木棉,查看,-4.19%,查看,0.7780,-22.20%,查看,查看,查看,,,
11746,道冲套利3号进取级,股票策略,查看,道冲投资,查看,-6.58%,查看,5.3276,432.76%,查看,查看,查看,,,
11747,清水源26号E基金,股票策略,查看,清水源投资,查看,3.13%,查看,0.5834,-41.66%,查看,查看,查看,,,
11748,重阳2号,其他,查看,重阳投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11749,盛世景价值成长1号基金,组合策略,查看,盛世景投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11750,富兰克林互惠一号,股票策略,查看,国海富兰克林,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11751,映雪霜雪13期,股票策略,查看,映雪投资,查看,1.96%,查看,1.0280,2.80%,查看,查看,查看,,,
11752,正昊汇鑫,股票策略,查看,广州正昊,查看,16.06%,查看,1.0020,13.00%,查看,查看,查看,,,
11753,浑元新东阳价值成长A,股票策略,查看,浑元资产,查看,-7.23%,查看,1.0400,4.00%,查看,查看,查看,,,
11754,固利资产程序化策略,管理期货,查看,固利资产,查看,-10.94%,查看,4.3116,331.16%,查看,查看,查看,,,
11755,高毅庆瑞尊享B期,股票策略,查看,高毅资产,查看,10.23%,查看,0.9334,-6.66%,查看,查看,查看,,,
11756,嘉赢牛牛股权投资专项四期,其他,查看,中天嘉华资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11757,黄金优选11期9号,股票策略,查看,翼虎投资,查看,-8.74%,查看,0.9201,-7.99%,查看,查看,查看,,,
11758,国家电投融和新能源二号,其他,查看,中电投融和,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11759,中投首善定向新三板一号,定向增发,查看,中投首善,查看,-5.49%,查看,0.8693,-13.07%,查看,查看,查看,,,
11760,泽沃2-0029号,股票策略,查看,思道科投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11761,北京东三环地产项目,其他,查看,金色木棉,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11762,淳信致信,其他,查看,淳信奋进投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11763,永安国富-永富2号,股票策略,查看,永安国富资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11764,富航资本稳昇,股票策略,查看,四川富航,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11765,上海高频-银龙2号,多策略,查看,高频投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11766,新三板方际2号,定向增发,查看,新三板,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11767,证大久盈分级6号,多策略,查看,证大投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11768,众合汇诚-启航,多策略,查看,众合汇诚,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11769,利福资本1号,股票策略,查看,利福资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11770,衡麓-启东之星,其他,查看,启东衡麓,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11771,安联稳赢价值,股票策略,查看,安联财富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11772,英蓝价值动量系列,多策略,查看,英蓝资产,查看,4.10%,查看,1.0410,4.10%,查看,查看,查看,,,
11773,品质生活会员A,股票策略,查看,宏流投资,查看,5.60%,查看,1.0560,5.60%,查看,查看,查看,,,
11774,安逸持价值1号,股票策略,查看,汐泰投资,查看,-19.98%,查看,0.8002,-19.98%,查看,查看,查看,,,
11775,富善投资锐远3号,多策略,查看,富善投资,查看,--,查看,0.9960,-0.40%,查看,查看,查看,,,
11776,混元(两江1号),股票策略,查看,重庆混元,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11777,凯纳鸿飞4号,股票策略,查看,凯纳资本,查看,0.10%,查看,1.0010,0.10%,查看,查看,查看,,,
11778,恒宇天泽黄山七号,定向增发,查看,恒宇天泽投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11779,上海高频-金苹果6号,多策略,查看,高频投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11780,云付通定增FOF1号,多策略,查看,云付通基金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11781,米多利-鼎兴私募投资2号,定向增发,查看,米多资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11782,国投凯益,股票策略,查看,凯石投资,查看,-22.60%,查看,0.6954,8.47%,查看,查看,查看,,,
11783,景泰复利回报1期(中信),股票策略,查看,景泰利丰,查看,2.34%,查看,1.6227,62.27%,查看,查看,查看,,,
11784,荣晟达2号,股票策略,查看,黑金石资产,查看,--,查看,0.8610,-13.90%,查看,查看,查看,,,
11785,深沃2号,股票策略,查看,杭州深沃,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11786,呈瑞投资延胡索二期,股票策略,查看,呈瑞投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11787,鸣石量化十九号,股票策略,查看,鸣石投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11788,海银日日盈现金管理1期,债券策略,查看,海银资产,查看,0.00%,查看,1.0000,0.00%,查看,查看,查看,,,
11789,中信建投稳健增利,股票策略,查看,中信建投证券,查看,-5.23%,查看,1.0077,10.58%,查看,查看,查看,,,
11790,国泰君安君享融通三号,债券策略,查看,国泰君安,查看,--,查看,1.3870,38.70%,查看,查看,查看,,,
11791,宏信增益1号,债券策略,查看,宏信证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11792,中信建投固享财富A,债券策略,查看,中信建投证券,查看,2.82%,查看,1.0590,5.90%,查看,查看,查看,,,
11793,重阳对冲1号尊享C期,对冲策略,查看,重阳投资,查看,-10.69%,查看,1.1693,16.93%,查看,查看,查看,,,
11794,华融分级固利26号,债券策略,查看,华融证券,查看,0.73%,查看,1.0204,2.04%,查看,查看,查看,,,
11795,浙商金惠月月聚利,债券策略,查看,浙商证券,查看,0.00%,查看,1.0020,17.30%,查看,查看,查看,,,
11796,联盟3号,债券策略,查看,中原证券,查看,1.00%,查看,1.0155,1.87%,查看,查看,查看,,,
11797,双隆3号,管理期货,查看,双隆投资,查看,52.66%,查看,1.5510,55.10%,查看,查看,查看,,,
11798,国联玉如意2号第8期优先级6月期,债券策略,查看,国联证券,查看,3.17%,查看,1.0317,3.17%,查看,查看,查看,,,
11799,财通月月福2号分级普通级M,债券策略,查看,财通证券资管,查看,0.00%,查看,1.0000,10.44%,查看,查看,查看,,,
11800,东吴汇智2号,债券策略,查看,东吴证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11801,重阳对冲1号尊享AB期,对冲策略,查看,重阳投资,查看,-10.69%,查看,1.0380,3.80%,查看,查看,查看,,,
11802,中国红-经济转型主题,股票策略,查看,中银国际,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11803,渤海蓝海7号,其他,查看,渤海证券,查看,10.10%,查看,1.0889,16.34%,查看,查看,查看,,,
11804,湘财资本-第03期,股票策略,查看,湘财资本,查看,-11.04%,查看,0.9774,-2.26%,查看,查看,查看,,,
11805,东海翔龙12号第2期A0D033,其他,查看,东海证券,查看,3.47%,查看,1.1741,17.41%,查看,查看,查看,,,
11806,华龙金智汇22号次级,股票策略,查看,华龙证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11807,中宏厚石1号基金,管理期货,查看,东航金融,查看,10.25%,查看,1.2530,35.70%,查看,查看,查看,,,
11808,银领资产2号(鑫龙95号),其他,查看,银领资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11809,诺德-都来二期,股票策略,查看,都来基金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11810,理成转子新三板1号MINI,股票策略,查看,理成资产,查看,-1.12%,查看,0.9750,-2.50%,查看,查看,查看,,,
11811,盈阳8号,股票策略,查看,盈阳资产,查看,4.85%,查看,1.4603,46.03%,查看,查看,查看,,,
11812,山量1号,管理期货,查看,普天投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11813,鑫和成长基金,多策略,查看,合晟资产,查看,--,查看,1.6480,64.80%,查看,查看,查看,,,
11814,丰圣中融信托丰昌稳健,组合策略,查看,丰圣财富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11815,金色木棉-新航2号,股票策略,查看,金色木棉,查看,0.00%,查看,1.0000,0.00%,查看,查看,查看,,,
11816,景林创新成长子基金1号,股票策略,查看,景林资产,查看,-1.75%,查看,0.9000,-10.00%,查看,查看,查看,,,
11817,金狮十五号,债券策略,查看,合晟资产,查看,5.98%,查看,1.1500,15.00%,查看,查看,查看,,,
11818,杰询套利二号,套利策略,查看,杰询投资,查看,-16.51%,查看,1.3860,38.60%,查看,查看,查看,,,
11819,弘利一号,管理期货,查看,弘利商业管理,查看,0.00%,查看,0.9439,-5.61%,查看,查看,查看,,,
11820,巨牛保盈1号,股票策略,查看,巨牛投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11821,金色木棉量化对冲1号,套利策略,查看,金色木棉,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11822,道冲套利2号进取级,股票策略,查看,道冲投资,查看,80.53%,查看,2.8650,186.50%,查看,查看,查看,,,
11823,清水源26号A基金,股票策略,查看,清水源投资,查看,3.15%,查看,0.5822,-41.78%,查看,查看,查看,,,
11824,重阳一号,其他,查看,重阳投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11825,国富互惠一号,股票策略,查看,国海富兰克林,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11826,映雪霜雪14期,股票策略,查看,映雪投资,查看,4.26%,查看,1.0474,4.74%,查看,查看,查看,,,
11827,智盈卧龙七期,股票策略,查看,沃珑港投资,查看,11.12%,查看,1.1575,15.75%,查看,查看,查看,,,
11828,瑞晖泽金策略配置1号,多策略,查看,瑞晖泽金,查看,--,查看,1.0019,0.19%,查看,查看,查看,,,
11829,睿思2号,管理期货,查看,睿倍投资,查看,-17.42%,查看,1.0288,2.88%,查看,查看,查看,,,
11830,青沣进取证券投资,股票策略,查看,青沣资产,查看,-18.15%,查看,0.7169,-28.31%,查看,查看,查看,,,
11831,多空策略1号,股票策略,查看,珠池资产,查看,-5.84%,查看,0.9670,-3.30%,查看,查看,查看,,,
11832,恒天雁丰对冲1号,套利策略,查看,恒天财富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11833,中安科技1号,定向增发,查看,上财资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11834,高毅庆瑞尊享C期,股票策略,查看,高毅资产,查看,10.23%,查看,0.9334,-6.66%,查看,查看,查看,,,
11835,鹏鑫1号,其他,查看,中润鹏达,查看,-11.13%,查看,0.8851,-11.49%,查看,查看,查看,,,
11836,国家电投融和新能源三号,其他,查看,中电投融和,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11837,灏壹成长1号,股票策略,查看,灏壹投资,查看,11.95%,查看,1.0770,7.70%,查看,查看,查看,,,
11838,汇方永安稳健1号,股票策略,查看,汇方投资,查看,--,查看,0.8994,-10.06%,查看,查看,查看,,,
11839,君利1号,多策略,查看,君利投资,查看,-0.49%,查看,1.0170,1.70%,查看,查看,查看,,,
11840,正前方稳博趋势1号,对冲策略,查看,正前方基金,查看,--,查看,0.9994,-0.06%,查看,查看,查看,,,
11841,泽沃2-0027号,股票策略,查看,思道科投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11842,晟沣臻品,套利策略,查看,晟沣投资,查看,--,查看,1.1290,12.90%,查看,查看,查看,,,
11843,淳信飓风,其他,查看,淳信奋进投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11844,永安国富-永富7号,多策略,查看,永安国富资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11845,聚福1期,股票策略,查看,东方平昇,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11846,朋锦博云,其他,查看,成都朋锦仲阳,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11847,和金优创私募,其他,查看,和金瑞盈,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11848,深圳国投汇通保理投资一期,多策略,查看,深圳国投,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11849,中信·源乐晟尊享C期,股票策略,查看,源乐晟,查看,--,查看,1.0476,4.76%,查看,查看,查看,,,
11850,恒天稳金13号,股票策略,查看,融泽资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11851,东方通达理财2号,其他,查看,东方通达,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11852,玺尊成长1号,多策略,查看,玺尊咨询,查看,--,查看,0.9986,-0.14%,查看,查看,查看,,,
11853,中子星-九尾E期,股票策略,查看,信弘天禾,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11854,坤元蓝拓TMT并购,其他,查看,坤元资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11855,中信建投领骥1号,管理期货,查看,领骥投资,查看,7.69%,查看,2.8438,184.38%,查看,查看,查看,,,
11856,丹禾易嘉中国高端制造1号,股票策略,查看,丹禾易嘉,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11857,凯纳鸿飞3号,股票策略,查看,凯纳资本,查看,0.50%,查看,1.0050,0.50%,查看,查看,查看,,,
11858,睿郡可交债11号,债券策略,查看,睿郡资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11859,上海高频-金苹果10号,多策略,查看,高频投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11860,欧肯安致,股票策略,查看,欧肯投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11861,展博10期2号,股票策略,查看,展博投资,查看,--,查看,0.9530,-4.70%,查看,查看,查看,,,
11862,国融中投复升7号,组合策略,查看,国融中投,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11863,添鑫源一号,股票策略,查看,添鑫源,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11864,天华资本君泽13号,股票策略,查看,天华君泽,查看,--,查看,0.9990,-0.10%,查看,查看,查看,,,
11865,格林大华普行稳健1号,管理期货,查看,普行资产,查看,2.67%,查看,1.0381,3.81%,查看,查看,查看,,,
11866,兴业资管·渝锦2号,股票策略,查看,兴业国信资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11867,沣泛黄埔12号,管理期货,查看,翼牛资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11868,致远CTA专享1号,管理期货,查看,富善投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11869,海通月月财第9期优先级2月期7号,债券策略,查看,海通证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11870,广发恒定3号优先级,其他,查看,广发证券,查看,176.62%,查看,3.0304,203.04%,查看,查看,查看,,,
11871,中信建投固享财富B,债券策略,查看,中信建投证券,查看,7.26%,查看,1.1080,10.80%,查看,查看,查看,,,
11872,中信信泽财富7号,其他,查看,中信证券,查看,--,查看,1.0280,2.80%,查看,查看,查看,,,
11873,重阳对冲1号尊享B期,对冲策略,查看,重阳投资,查看,-10.69%,查看,1.1694,16.94%,查看,查看,查看,,,
11874,财通聚富1号A1(优先级),债券策略,查看,财通证券,查看,2.71%,查看,1.0271,13.48%,查看,查看,查看,,,
11875,中信信泽财富19号,其他,查看,中信证券,查看,2.57%,查看,1.0170,18.50%,查看,查看,查看,,,
11876,东吴汇利4号,债券策略,查看,东吴证券,查看,0.00%,查看,1.0040,0.40%,查看,查看,查看,,,
11877,双喜汇利1号优先级第3期,股票策略,查看,西南证券,查看,3.97%,查看,1.0730,7.30%,查看,查看,查看,,,
11878,安信定享2号A,股票策略,查看,安信证券,查看,4.42%,查看,1.0930,9.30%,查看,查看,查看,,,
11879,光大阳光集信5号,债券策略,查看,光大证券,查看,2.91%,查看,1.0000,2.89%,查看,查看,查看,,,
11880,财通聚富2号A22,债券策略,查看,财通证券,查看,0.00%,查看,1.0000,7.95%,查看,查看,查看,,,
11881,财通聚富2号A26,债券策略,查看,财通证券,查看,0.01%,查看,1.0272,13.31%,查看,查看,查看,,,
11882,博沣智优选1号,股票策略,查看,博沣资产,查看,--,查看,1.1574,15.74%,查看,查看,查看,,,
11883,君享季季赢1号,债券策略,查看,国泰君安,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11884,光大专享丰利180天2号,债券策略,查看,申万宏源证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11885,华融质押宝6号B,债券策略,查看,华融证券,查看,16.71%,查看,1.3549,35.49%,查看,查看,查看,,,
11886,东北融达6号,债券策略,查看,东北证券,查看,-0.22%,查看,0.9984,8.60%,查看,查看,查看,,,
11887,海西晟乾2号,股票策略,查看,海西晟乾投资,查看,5.12%,查看,1.5317,53.17%,查看,查看,查看,,,
11888,精诚兄弟(有限合伙),股票策略,查看,超级兄弟投资,查看,4.90%,查看,2.3700,137.00%,查看,查看,查看,,,
11889,华融质押宝9号,债券策略,查看,华融证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11890,安进-淘利1号,管理期货,查看,淘利资产,查看,6.96%,查看,1.1680,16.80%,查看,查看,查看,,,
11891,汇信-理臻2号,股票策略,查看,理臻投资,查看,-0.08%,查看,1.0029,0.29%,查看,查看,查看,,,
11892,理成转子新三板1号,股票策略,查看,理成资产,查看,-1.02%,查看,0.9690,-3.10%,查看,查看,查看,,,
11893,菁英时代优选1号,股票策略,查看,菁英时代,查看,-1.32%,查看,1.0430,4.30%,查看,查看,查看,,,
11894,景林创新成长子基金2号,股票策略,查看,景林资产,查看,-1.64%,查看,0.9020,-9.80%,查看,查看,查看,,,
11895,福能财掌柜1号B,非策略类,查看,同亨投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11896,睿策专户一号,股票策略,查看,睿策投资,查看,-3.78%,查看,1.1210,12.10%,查看,查看,查看,,,
11897,长安合晟13号(优先A级),债券策略,查看,合晟资产,查看,2.09%,查看,1.0600,6.00%,查看,查看,查看,,,
11898,杰询程序化一号,管理期货,查看,杰询投资,查看,-27.92%,查看,1.1800,18.00%,查看,查看,查看,,,
11899,鹏华红象1期,股票策略,查看,红象投资,查看,--,查看,1.5120,51.20%,查看,查看,查看,,,
11900,西南双喜汇盈2号优先级,其他,查看,西南证券,查看,48.04%,查看,1.8775,87.75%,查看,查看,查看,,,
11901,巨牛保盈一号基金,股票策略,查看,巨牛投资,查看,-36.37%,查看,0.6363,-36.37%,查看,查看,查看,,,
11902,融智-中量1号灵活配置基金,股票策略,查看,排排网投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11903,银河恒天1号混合型基金,股票策略,查看,银河恒天资本,查看,-1.32%,查看,0.8940,-10.60%,查看,查看,查看,,,
11904,道冲套利1号,股票策略,查看,道冲投资,查看,5.63%,查看,1.0563,5.63%,查看,查看,查看,,,
11905,东方汇智-系数进取2号,股票策略,查看,系数投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11906,重阳培养3号基金,股票策略,查看,重阳投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11907,富兰克林精选成长一号,股票策略,查看,国海富兰克林,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11908,嘉谟6号基金,股票策略,查看,嘉谟资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11909,合晟定向1号,债券策略,查看,合晟资产,查看,0.97%,查看,1.0428,4.28%,查看,查看,查看,,,
11910,国经胜利一号,管理期货,查看,国经时代,查看,0.09%,查看,0.4228,-57.72%,查看,查看,查看,,,
11911,对冲优选1期14号,股票策略,查看,大岩资本,查看,5.59%,查看,1.0499,4.99%,查看,查看,查看,,,
11912,宏牧1号,股票策略,查看,神州牧投资,查看,10.06%,查看,1.3910,39.10%,查看,查看,查看,,,
11913,天马时代六期基金,股票策略,查看,天马时代,查看,-35.69%,查看,0.8196,-18.04%,查看,查看,查看,,,
11914,恒天财富鼎龙精选21号基金,组合策略,查看,恒天财富,查看,-6.09%,查看,0.7669,-23.31%,查看,查看,查看,,,
11915,弘哲亿信创赢1号,组合策略,查看,亿信伟业,查看,0.95%,查看,0.9580,-4.20%,查看,查看,查看,,,
11916,滨海-澳石追星2号,组合策略,查看,滨海天地,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11917,新华汇嘉财富成长尊享A,股票策略,查看,新华汇嘉投资,查看,1.78%,查看,0.7372,-26.28%,查看,查看,查看,,,
11918,植瑞-晟泰2号,股票策略,查看,植瑞投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11919,宁波东融钻石六十四号,其他,查看,东融资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11920,金色木棉定增3号,定向增发,查看,金色木棉,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11921,淳信红筹回归4号投资三期,其他,查看,淳信奋进投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11922,利斌价值成长1号,股票策略,查看,狄普投资,查看,9.18%,查看,0.8090,-19.10%,查看,查看,查看,,,
11923,盈捷众赢3号商业地产,股票策略,查看,泛盈捷投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11924,居正公益,其他,查看,弘论投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11925,润洲启明1号,股票策略,查看,润洲投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11926,鑫星11号交大六屏价值一期,股票策略,查看,交胜投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11927,东方君源-吉木1号,其他,查看,东方君源,查看,--,查看,0.9955,-0.45%,查看,查看,查看,,,
11928,禹舜精选1号,股票策略,查看,禹舜资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11929,熙锦汇壹号,股票策略,查看,光大兴陇信托,查看,--,查看,1.0400,4.00%,查看,查看,查看,,,
11930,源山1号,股票策略,查看,源山基金,查看,--,查看,0.9980,-0.20%,查看,查看,查看,,,
11931,保港稳进1号,股票策略,查看,保港股权,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
11932,橡树湾1号,对冲策略,查看,汇尚创投,查看,--,查看,0.9730,-2.70%,查看,查看,查看,,,
