Ranking,Fund Short Name,Investment Strategy,Dummy,Fund Company,Dummy,Recent Month Return,Dummy,Lastest NAV,Cumulative Return,Dummy,Dummy,Dummy,Annalized Return,Sharpe Ratio,Year Rating
18050,光大嘉耀量化6号,股票策略,查看,光大证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18051,盛宇四号,股票策略,查看,盛宇投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18052,奇获投资1号,股票策略,查看,奇获投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18053,财通·创信11号（一期）,其他,查看,财通证券,查看,-0.02%,查看,0.9984,4.53%,查看,查看,查看,,,
18054,广发定增宝7号优先级,股票策略,查看,广发资产管理,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18055,鹏华资产以太量化一号,股票策略,查看,青岛以太投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18056,华商1号,其他,查看,中卓投资,查看,-20.83%,查看,0.9580,-4.20%,查看,查看,查看,,,
18057,钜洲资产佳富企业发展投资基金一期,其他,查看,钜洲资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18058,始计混合一号基金,其他,查看,华银精治,查看,--,查看,0.9666,-3.34%,查看,查看,查看,,,
18059,赤子之心成长丰登系列之A期,股票策略,查看,赤子之心,查看,--,查看,0.9195,-8.05%,查看,查看,查看,,,
18060,远见1号,股票策略,查看,远见资本,查看,0.00%,查看,1.0000,0.00%,查看,查看,查看,,,
18061,东方港湾成长基金,股票策略,查看,东方港湾,查看,16.00%,查看,1.1600,16.00%,查看,查看,查看,,,
18062,鑫众10号,非策略类,查看,兴业证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18063,财通聚富2号A25,债券策略,查看,财通证券,查看,2.45%,查看,1.0245,13.70%,查看,查看,查看,,,
18064,西藏同信同心如意聚利4号,股票策略,查看,东方财富证券,查看,0.19%,查看,1.0370,8.40%,查看,查看,查看,,,
18065,宏流招财猫基金管家1期,股票策略,查看,宏流投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18066,大唐财富唐泓优选1号基金,股票策略,查看,大唐财富,查看,-7.93%,查看,0.8368,-16.32%,查看,查看,查看,,,
18067,平安融平1号A1,其他,查看,平安证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18068,大岩ALPHA,股票策略,查看,大岩资本,查看,4.25%,查看,1.0626,6.26%,查看,查看,查看,,,
18069,金牛对冲母基金,其他,查看,恒天财富,查看,-15.40%,查看,0.7603,-23.97%,查看,查看,查看,,,
18070,融通资本鹏程2号,其他,查看,融通资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18071,凯石静远2号,股票策略,查看,凯石投资,查看,-19.52%,查看,0.8048,-19.52%,查看,查看,查看,,,
18072,长城质融通1号优先级3期,债券策略,查看,长城证券,查看,6.93%,查看,1.0552,5.52%,查看,查看,查看,,,
18073,四季菁华1号,其他,查看,乐瑞资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18074,申毅七五,组合策略,查看,申毅投资,查看,1.09%,查看,1.0160,1.60%,查看,查看,查看,,,
18075,金格立方2号,管理期货,查看,金格立方,查看,12.50%,查看,0.7650,-23.50%,查看,查看,查看,,,
18076,显德FOF共盈1期,组合策略,查看,显德投资,查看,-24.95%,查看,0.6830,-31.70%,查看,查看,查看,,,
18077,逸信阿尔法增强1号,股票策略,查看,逸信基金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18078,稳增瑞虎7号,组合策略,查看,恒天财富,查看,-8.35%,查看,0.9247,-7.53%,查看,查看,查看,,,
18079,明道致远3号,定向增发,查看,宁波鼎锋明道,查看,0.00%,查看,1.0000,0.00%,查看,查看,查看,,,
18080,陆家嘴财富-大河27-2号,债券策略,查看,陆家嘴财富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18081,琛晟天泰1号证券投资,股票策略,查看,琛晟资产,查看,4.18%,查看,0.9970,-0.30%,查看,查看,查看,,,
18082,陆家嘴财富-大河智享1号,债券策略,查看,陆家嘴财富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18083,东达华东进取一期,股票策略,查看,东达资产,查看,-4.20%,查看,0.9590,-4.10%,查看,查看,查看,,,
18084,华富睿诚多策略对冲,多策略,查看,万银华富,查看,-6.76%,查看,0.9240,-7.60%,查看,查看,查看,,,
18085,惠和证券第A050信托单元,股票策略,查看,惠和投资,查看,--,查看,0.8827,-11.73%,查看,查看,查看,,,
18086,鼎沁2016基金,其他,查看,宏流投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18087,九龙城市发展4号第一期,其他,查看,信展股权投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18088,汇创新三板1号,定向增发,查看,汇创投资广东,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18089,均直稳增,其他,查看,均直资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18090,千象子21号,股票策略,查看,千象资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18091,华槿优悦1号,其他,查看,华槿资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18092,明睿资本一期公积金,股票策略,查看,明睿资管,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18093,安赐-可信并购1号,其他,查看,珠海安赐共创,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18094,边域红利一期,套利策略,查看,边域投资,查看,43.07%,查看,1.5180,51.80%,查看,查看,查看,,,
18095,瑞航2期优先级,多策略,查看,南京瑞航投资,查看,--,查看,1.0165,1.65%,查看,查看,查看,,,
18096,臣君-嵩山灵活配置E-7号,债券策略,查看,臣君(北京),查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18097,炳富瑞益1号,股票策略,查看,炳富投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18098,歌迅工匠2号,股票策略,查看,歌迅资产,查看,--,查看,0.9760,-2.40%,查看,查看,查看,,,
18099,昭融火利2号,管理期货,查看,昭融汇利,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18100,金创赢财宝一号,股票策略,查看,前海金创赢,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18101,天鑫财富创新一期,股票策略,查看,天鑫财富,查看,--,查看,1.0210,2.10%,查看,查看,查看,,,
18102,利得资本金牛1号,股票策略,查看,利得资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18103,大白南孚新三板专项二期,定向增发,查看,大白汇财,查看,--,查看,0.9260,-7.40%,查看,查看,查看,,,
18104,广发钧策海外投资2号,股票策略,查看,广发钧策,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18105,金源1号,股票策略,查看,长安信托,查看,50.60%,查看,1.6412,64.12%,查看,查看,查看,,,
18106,博普阿尔法7号,对冲策略,查看,博普科技,查看,--,查看,1.0010,0.10%,查看,查看,查看,,,
18107,京笙1号,管理期货,查看,京笙投资,查看,9.72%,查看,1.0972,9.72%,查看,查看,查看,,,
18108,聚益3号,股票策略,查看,聚益投资,查看,-15.75%,查看,1.4750,47.50%,查看,查看,查看,,,
18109,梵基一号,其他,查看,梵基投资,查看,-1.76%,查看,2.8836,188.36%,查看,查看,查看,,,
18110,尚银1期,组合策略,查看,尚银投资,查看,-6.26%,查看,0.8869,-11.31%,查看,查看,查看,,,
18111,佑瑞持11号,债券策略,查看,佑瑞持投资,查看,0.61%,查看,1.0186,8.16%,查看,查看,查看,,,
18112,海通创新量化套利1号优先级,股票策略,查看,海通证券,查看,0.00%,查看,1.0592,5.92%,查看,查看,查看,,,
18113,恒泰多空双赢,债券策略,查看,恒泰证券,查看,4.65%,查看,1.0810,8.10%,查看,查看,查看,,,
18114,渤海分级汇金2号B,债券策略,查看,渤海证券,查看,4.98%,查看,1.3059,34.97%,查看,查看,查看,,,
18115,鹏扬5期稳增1期,债券策略,查看,鹏扬投资,查看,2.39%,查看,1.0605,6.05%,查看,查看,查看,,,
18116,中国红黄山5号次级,债券策略,查看,中银国际,查看,3.55%,查看,1.3969,39.69%,查看,查看,查看,,,
18117,海通月月赢6月期8号,债券策略,查看,海通证券,查看,0.00%,查看,1.0000,0.00%,查看,查看,查看,,,
18118,创金稳定收益2期A,债券策略,查看,第一创业证券,查看,1.40%,查看,1.0140,5.60%,查看,查看,查看,,,
18119,国泰君安君享蓝筹,股票策略,查看,国泰君安,查看,--,查看,1.1110,11.10%,查看,查看,查看,,,
18120,融赢安信3号第2投资组合（融亨合润）,股票策略,查看,融亨资本,查看,34.34%,查看,1.7631,76.31%,查看,查看,查看,,,
18121,西南双喜聚利1号次级,其他,查看,西南证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18122,瑞滙2A类第102期,股票策略,查看,招商证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18123,滨海易必黑天鹅-兰契约型,股票策略,查看,滨海天地,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18124,中原联盟3号11个月1期,债券策略,查看,中原证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18125,友山瀚海8号,债券策略,查看,友山基金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18126,上海摩元基金,管理期货,查看,中大集团投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18127,中建三局专项计划01,股票策略,查看,长江证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18128,千石资本-系数量化对冲1号,股票策略,查看,系数投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18129,襄阳昊天棚改项目专项1期基金,股票策略,查看,长富汇银,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18130,四川信托-宏赢八号(品今品御一号),股票策略,查看,品今资产,查看,-3.39%,查看,0.9765,19.38%,查看,查看,查看,,,
18131,第一创业瑞年7号优先级12月A2,债券策略,查看,第一创业证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18132,明道量化股指1号,管理期货,查看,中国国际期货,查看,-15.99%,查看,0.8359,-16.41%,查看,查看,查看,,,
18133,浦银安盛轻盐1号,股票策略,查看,轻盐创业投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18134,北方信托阳昊二号,股票策略,查看,杭州阳昊,查看,--,查看,1.2108,21.08%,查看,查看,查看,,,
18135,中信融富系列分级1号B,债券策略,查看,中信证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18136,鑫众10号优先级,非策略类,查看,兴业证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18137,财通聚富2号A20,债券策略,查看,财通证券,查看,1.01%,查看,1.0180,6.07%,查看,查看,查看,,,
18138,旗隆稳增量化一期,管理期货,查看,前海旗隆基金,查看,-0.00%,查看,3.3582,235.82%,查看,查看,查看,,,
18139,中融信托-穗富8号,股票策略,查看,穗富投资,查看,-38.03%,查看,0.7071,-29.29%,查看,查看,查看,,,
18140,宏流开心猪2号,股票策略,查看,宏流投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18141,大唐财富唐池母基金,股票策略,查看,大唐财富,查看,-7.19%,查看,0.8212,-17.88%,查看,查看,查看,,,
18142,平安快易融1号6月1期,债券策略,查看,平安证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18143,恒天财富鼎龙精选11号基金,组合策略,查看,恒天财富,查看,-7.99%,查看,0.9279,-7.21%,查看,查看,查看,,,
18144,融通资本汇鑫1号,其他,查看,融通资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18145,凯石价值6号,组合策略,查看,凯石投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18146,信任2号进取级,股票策略,查看,信任投资,查看,-20.38%,查看,1.9526,95.26%,查看,查看,查看,,,
18147,和朴1期,股票策略,查看,和朴投资,查看,0.15%,查看,1.0420,14.20%,查看,查看,查看,,,
18148,映雪吴钩3号A类,多策略,查看,映雪投资,查看,5.86%,查看,1.1200,12.00%,查看,查看,查看,,,
18149,子午稳盈一号,多策略,查看,子午投资,查看,--,查看,1.0009,0.09%,查看,查看,查看,,,
18150,上海盈象大象回报基金,股票策略,查看,盈象资产,查看,0.00%,查看,0.8720,-12.80%,查看,查看,查看,,,
18151,骐骏商品期货跨市套利3号,管理期货,查看,骐骏投资,查看,51.99%,查看,1.0160,63.10%,查看,查看,查看,,,
18152,信业新三板1号,定向增发,查看,恒宇天泽投资,查看,--,查看,1.0005,0.05%,查看,查看,查看,,,
18153,泰诚龙舞系列量化对冲1号,多策略,查看,泰诚资本,查看,-4.49%,查看,0.9580,-4.20%,查看,查看,查看,,,
18154,艾方嘉享1号,债券策略,查看,艾方资产,查看,5.93%,查看,1.0360,3.60%,查看,查看,查看,,,
18155,天彦2号,其他,查看,天彦资产,查看,--,查看,0.8010,-19.90%,查看,查看,查看,,,
18156,捷信金融消费贷款五号,其他,查看,歌斐资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18157,天风天泽5号,债券策略,查看,天风证券,查看,0.31%,查看,1.0065,0.65%,查看,查看,查看,,,
18158,惠和证券第A059信托单元,股票策略,查看,惠和投资,查看,--,查看,0.9558,-4.42%,查看,查看,查看,,,
18159,华融明湾进取3号,管理期货,查看,上海明湾,查看,-1.79%,查看,1.0430,4.30%,查看,查看,查看,,,
18160,知本恒丰2号,股票策略,查看,知本金融投资,查看,12.85%,查看,1.1138,11.38%,查看,查看,查看,,,
18161,中城永志基金,多策略,查看,中城赋比兴,查看,0.50%,查看,1.0050,5.30%,查看,查看,查看,,,
18162,久银久富8号,定向增发,查看,久银投资控股,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18163,均直固本,股票策略,查看,均直资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18164,高毅晓峰长期价值明远,股票策略,查看,高毅资产,查看,--,查看,1.0422,4.22%,查看,查看,查看,,,
18165,海厚泰契约型贰号,其他,查看,北京海厚泰,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18166,天风银睿1号基金,股票策略,查看,银丰天睿资产,查看,33.40%,查看,1.3340,33.40%,查看,查看,查看,,,
18167,凯睿航资通1号投资,股票策略,查看,凯睿航投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18168,冉盛长实一号,定向增发,查看,珠海横琴长实,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18169,瑞盈动力成长1号基金,其他,查看,瑞盈财富,查看,-44.00%,查看,0.5600,-44.00%,查看,查看,查看,,,
18170,瑞航2期普通级,多策略,查看,南京瑞航投资,查看,--,查看,1.0029,0.29%,查看,查看,查看,,,
18171,沁园8931号,股票策略,查看,横琴众诚,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18172,广发纳斯特普薪9号,多策略,查看,纳斯特投资,查看,--,查看,1.0096,0.96%,查看,查看,查看,,,
18173,隽烁一号,多策略,查看,隽烁资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18174,璞睿金越项目,其他,查看,璞睿资产,查看,--,查看,0.9990,-0.10%,查看,查看,查看,,,
18175,证源利丰1号,股票策略,查看,证源资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18176,双安誉信量化对冲2号,套利策略,查看,双安资产,查看,-30.33%,查看,1.1154,11.54%,查看,查看,查看,,,
18177,浙江白鹭芙蓉一期,多策略,查看,白鹭资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18178,臣君-嵩山灵活配置E-16号,债券策略,查看,臣君(北京),查看,--,查看,1.0010,0.10%,查看,查看,查看,,,
18179,东方财富速安,其他,查看,同信投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18180,昭融弘毅4号,管理期货,查看,昭融汇利,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18181,烜鼎智鑫三号,股票策略,查看,烜鼎资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18182,凯石3号,股票策略,查看,凯石投资,查看,-0.20%,查看,1.1228,12.28%,查看,查看,查看,,,
18183,博普阿尔法8号,对冲策略,查看,博普科技,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18184,国诚资产赣银寻乌9号,股票策略,查看,国开金诚,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18185,弘业恒如尊享5期,套利策略,查看,恒如投资,查看,0.00%,查看,0.9970,-0.30%,查看,查看,查看,,,
18186,博弘29期,其他,查看,博弘数君投资,查看,7.25%,查看,1.1817,18.17%,查看,查看,查看,,,
18187,国富投资专户6号A期,股票策略,查看,国富投资,查看,48.35%,查看,1.3343,33.43%,查看,查看,查看,,,
18188,海通创新量化套利1号风险级,股票策略,查看,海通证券,查看,0.01%,查看,1.0103,1.03%,查看,查看,查看,,,
18189,恒泰多空双赢A,债券策略,查看,恒泰证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18190,太平洋睿富6号,其他,查看,太平洋证券,查看,0.02%,查看,1.0000,17.40%,查看,查看,查看,,,
18191,佑瑞持1号年年佑余25期,组合策略,查看,佑瑞持投资,查看,3.71%,查看,1.0696,6.96%,查看,查看,查看,,,
18192,山西稳健收益9号优先级,其他,查看,山西证券,查看,3.76%,查看,1.0750,7.50%,查看,查看,查看,,,
18193,创金稳定收益2期B,债券策略,查看,第一创业证券,查看,-25.20%,查看,1.0420,69.80%,查看,查看,查看,,,
18194,国信OTC金福1号,债券策略,查看,国信证券,查看,40.74%,查看,1.4890,48.90%,查看,查看,查看,,,
18195,财通财金6号B,债券策略,查看,财通证券资管,查看,0.00%,查看,1.0000,8.54%,查看,查看,查看,,,
18196,融资宝A类第78期,股票策略,查看,五矿证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18197,中信信益财富5号,其他,查看,中信证券,查看,3.15%,查看,1.0561,12.12%,查看,查看,查看,,,
18198,鑫利达,股票策略,查看,国金证券,查看,-18.18%,查看,0.8603,-13.97%,查看,查看,查看,,,
18199,国金创新对冲2号B,股票策略,查看,国金证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18200,瑞滙2A类第103期,股票策略,查看,招商证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18201,领航基金-黑驹1号,组合策略,查看,东航金融,查看,-19.30%,查看,0.8070,-19.30%,查看,查看,查看,,,
18202,灵通丰利90天22号,其他,查看,申万宏源证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18203,骏胜-杰宏1号,管理期货,查看,骏胜资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18204,白杨1号,股票策略,查看,倚天阁投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18205,联盟3号3个月5期,债券策略,查看,中原证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18206,安进12期盈融达量化对冲稳健1期尊享A期,套利策略,查看,盈融达,查看,12.70%,查看,1.0841,8.41%,查看,查看,查看,,,
18207,舒信达1号,管理期货,查看,中大集团投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18208,佰仕信济南核心区投资基金,股票策略,查看,佰仕信基金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18209,六禾一号,股票策略,查看,六禾投资,查看,22.12%,查看,1.2229,22.29%,查看,查看,查看,,,
18210,长城金债卓粤11号1期,债券策略,查看,长城证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18211,金鹏01号-第09期,非策略类,查看,喧盛投资,查看,8.56%,查看,1.0363,3.63%,查看,查看,查看,,,
18212,云泽,非策略类,查看,邦友盛财富,查看,-34.65%,查看,0.8085,-19.15%,查看,查看,查看,,,
18213,财通聚富2号A23,债券策略,查看,财通证券,查看,2.37%,查看,1.0237,10.15%,查看,查看,查看,,,
18214,富利优选03单元,股票策略,查看,同亿富利,查看,9.87%,查看,1.2901,29.01%,查看,查看,查看,,,
18215,宏流开心猪2号A,股票策略,查看,宏流投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18216,长安信托-映雪雪霁1号,股票策略,查看,映雪投资,查看,-0.07%,查看,1.1067,10.67%,查看,查看,查看,,,
18217,大唐神农证券投资基金,股票策略,查看,大唐财富,查看,-6.57%,查看,0.8396,-16.04%,查看,查看,查看,,,
18218,平安快易融1号12月4期,债券策略,查看,平安证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18219,恒天新华汇嘉一期基金,股票策略,查看,恒天财富,查看,-8.49%,查看,0.8443,-15.57%,查看,查看,查看,,,
18220,融通宝3号,其他,查看,融通资本,查看,0.10%,查看,1.0010,0.10%,查看,查看,查看,,,
18221,凯石量化对冲3号,对冲策略,查看,凯石投资,查看,-11.01%,查看,0.8963,-10.37%,查看,查看,查看,,,
18222,新方程巨杉基金,股票策略,查看,巨杉资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
18223,摇钱树股指自动化对冲7号,其他,查看,宝银创赢,查看,9.73%,查看,1.9491,94.91%,查看,查看,查看,,,
18224,金睿和新三板2号基金,定向增发,查看,金睿和投资,查看,3.94%,查看,1.0020,0.20%,查看,查看,查看,,,
18225,中信建投基金景唐1号,债券策略,查看,景唐投资,查看,1.26%,查看,1.0330,3.30%,查看,查看,查看,,,
18226,盛泉尊享1号,股票策略,查看,盛泉资产,查看,6.35%,查看,1.0210,2.10%,查看,查看,查看,,,
18227,斐查兹基洛1号,管理期货,查看,斐查兹上海,查看,--,查看,1.0226,2.26%,查看,查看,查看,,,
18228,芒格睿智私募学院菁英98号,股票策略,查看,芒格投资,查看,--,查看,0.7611,-23.89%,查看,查看,查看,,,
18229,盈沃25号,股票策略,查看,盈沃投资,查看,-11.73%,查看,1.0760,7.60%,查看,查看,查看,,,
18230,海虹一期,股票策略,查看,吉林日昇投资,查看,--,查看,0.7654,-23.46%,查看,查看,查看,,,
