Ranking,Fund Short Name,Investment Strategy,Dummy,Fund Company,Dummy,Recent Month Return,Dummy,Lastest NAV,Cumulative Return,Dummy,Dummy,Dummy,Annalized Return,Sharpe Ratio,Year Rating
27041,诚奇量化专享1号,套利策略,查看,诚奇资产,查看,23.59%,查看,1.3780,37.80%,查看,查看,查看,,,
27042,交行成长1号,股票策略,查看,华夏基金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27043,淳信奋进1号,其他,查看,淳信资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27044,安盈固收3号基金,股票策略,查看,领新投资,查看,-2.89%,查看,0.9760,-2.40%,查看,查看,查看,,,
27045,展博6号,股票策略,查看,展博投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27046,沃土新三板六号基金,股票策略,查看,中科招商,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27047,钧锋1号分级,股票策略,查看,钧锋,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27048,尚泰1号证券投资,多策略,查看,尚伟投资,查看,12.34%,查看,1.1588,15.88%,查看,查看,查看,,,
27049,华创创富2号,股票策略,查看,国泰君邦,查看,3.49%,查看,1.0090,0.90%,查看,查看,查看,,,
27050,耀盈1号基金,股票策略,查看,耀盈股权,查看,-22.65%,查看,0.5012,-49.88%,查看,查看,查看,,,
27051,北京正心飞翔成长,定向增发,查看,正心投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27052,鸿湖1号,股票策略,查看,鸿湖资产,查看,4.75%,查看,0.9930,-0.70%,查看,查看,查看,,,
27053,高毅世宏1号赋余1号,股票策略,查看,高毅资产,查看,--,查看,0.9970,-0.30%,查看,查看,查看,,,
27054,高毅国鹭1号尚远13号基金,股票策略,查看,高毅资产,查看,14.56%,查看,1.1429,14.29%,查看,查看,查看,,,
27055,锐进29号景林尊享E期,多策略,查看,景林资产,查看,-18.26%,查看,0.7376,-26.24%,查看,查看,查看,,,
27056,涌峰中国龙阿尔法专享,股票策略,查看,泓睿投资,查看,--,查看,1.0007,0.07%,查看,查看,查看,,,
27057,丰启资本—启上私募基金,股票策略,查看,丰启资本,查看,-1.64%,查看,0.8521,-14.79%,查看,查看,查看,,,
27058,四川信托云程泰精选1号,股票策略,查看,云程泰投资,查看,-15.68%,查看,0.8209,-17.91%,查看,查看,查看,,,
27059,天润资本-组合定增5号,定向增发,查看,天润资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27060,歌斐海尔供应链二期二号,其他,查看,歌斐资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27061,恒宇天泽黄河七号新三板,股票策略,查看,恒宇天泽投资,查看,-11.10%,查看,0.8890,-11.10%,查看,查看,查看,,,
27062,雁丰多策略金福B期,多策略,查看,雁丰投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27063,明曜金星1期专项,股票策略,查看,明曜投资,查看,--,查看,1.2080,20.80%,查看,查看,查看,,,
27064,幻方苍月,股票策略,查看,幻方量化,查看,9.00%,查看,1.0900,9.00%,查看,查看,查看,,,
27065,资金家-德合号,股票策略,查看,丹阳投资,查看,25.29%,查看,3.2820,228.20%,查看,查看,查看,,,
27066,卫青投资贵宾专享,多策略,查看,卫青投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27067,观富资产启航一号,股票策略,查看,观富资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27068,衍生10号,组合策略,查看,衍生资本,查看,--,查看,0.8970,-10.30%,查看,查看,查看,,,
27069,华泰瑞新稳健1号,股票策略,查看,华泰瑞新,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27070,奕融璞富点金易建1号,定向增发,查看,奕融资产,查看,0.20%,查看,1.0020,0.20%,查看,查看,查看,,,
27071,泽天价值1号,股票策略,查看,栗创资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27072,华汯中国机遇,股票策略,查看,华汯资产,查看,25.98%,查看,1.1070,55.00%,查看,查看,查看,,,
27073,中吉金投-资产共赢5号,股票策略,查看,中吉金投,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27074,天信展锋东方红1期,股票策略,查看,天信投资,查看,15.20%,查看,1.1520,15.20%,查看,查看,查看,,,
27075,中盛长宏证券一号,股票策略,查看,中盛长宏,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27076,金色木棉广州名校收益权,其他,查看,金色木棉,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27077,汇益合聚,股票策略,查看,汇益资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27078,一村金牛九号,股票策略,查看,毅扬投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27079,骐骏跨市套利2号优先级,套利策略,查看,骐骏投资,查看,-2.80%,查看,1.0070,7.40%,查看,查看,查看,,,
27080,吉木成长1号,多策略,查看,吉木资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27081,大成永兴大永1号,股票策略,查看,大成永兴,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27082,乘御加华2号,股票策略,查看,乘御资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27083,磐沣私募证券投资基金B期,多策略,查看,磐信投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27084,雁丰多策略信悦1号,多策略,查看,雁丰投资,查看,--,查看,1.0280,2.80%,查看,查看,查看,,,
27085,瑞象Alpha,股票策略,查看,瑞象投资,查看,-27.79%,查看,1.7647,76.47%,查看,查看,查看,,,
27086,麟益1期,股票策略,查看,麟益,查看,2.86%,查看,1.1744,17.44%,查看,查看,查看,,,
27087,陆家嘴财富-远洋60号,股票策略,查看,陆家嘴财富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27088,中融量化-期权稳健1号,股票策略,查看,中融汇信,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27089,九沐新成长,股票策略,查看,九沐资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27090,霁海指数增强1号,股票策略,查看,霁海投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27091,博弘17期,其他,查看,博弘数君投资,查看,-7.10%,查看,0.7579,-24.21%,查看,查看,查看,,,
27092,光大收益型五期,债券策略,查看,光大证券,查看,--,查看,1.2150,21.50%,查看,查看,查看,,,
27093,远洋基金27-2号,其他,查看,陆家嘴财富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27094,海通中锐量化1号优先级,股票策略,查看,海通证券,查看,1.76%,查看,1.0904,9.04%,查看,查看,查看,,,
27095,金网3号A,股票策略,查看,华西证券,查看,3.70%,查看,1.1200,12.00%,查看,查看,查看,,,
27096,中信建投悠享财富2号,债券策略,查看,中信建投证券,查看,0.00%,查看,1.0000,0.00%,查看,查看,查看,,,
27097,江海新锐2号C类,其他,查看,江海证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27098,平安证券快易融1号风险级,债券策略,查看,平安证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27099,信达新禧1号,股票策略,查看,信达证券,查看,--,查看,1.0140,1.40%,查看,查看,查看,,,
27100,博宇利腾,股票策略,查看,陕国投,查看,107.52%,查看,3.4240,242.40%,查看,查看,查看,,,
27101,中天汇富2号,多策略,查看,中天证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27102,齐鲁蓝辰1号91天份额6号,债券策略,查看,齐鲁证券,查看,0.00%,查看,1.0000,0.00%,查看,查看,查看,,,
27103,千石资本-炳富1号,股票策略,查看,炳富投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27104,恒天财富稳盛6号,债券策略,查看,恒天财富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27105,东海骁龙1号B,其他,查看,东海证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27106,中信信衍财富7号（B类份额）,债券策略,查看,中信证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27107,聚合一号,股票策略,查看,聚合资本,查看,-38.84%,查看,0.6911,-20.57%,查看,查看,查看,,,
27108,立正新三板一号基金,定向增发,查看,狄普投资,查看,-12.05%,查看,0.9710,5.70%,查看,查看,查看,,,
27109,最具巴菲特潜力500倍基金6期,组合策略,查看,兆赢管理,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27110,滨海-祥德5号,股票策略,查看,滨海天地,查看,--,查看,0.9308,-6.92%,查看,查看,查看,,,
27111,佛意投资激进,管理期货,查看,善境投资,查看,24.55%,查看,2.1412,114.12%,查看,查看,查看,,,
27112,博赢3号,管理期货,查看,博赢资产,查看,-7.67%,查看,1.0427,4.27%,查看,查看,查看,,,
27113,诚奇量化对冲1号,套利策略,查看,诚奇资产,查看,13.47%,查看,1.3018,30.18%,查看,查看,查看,,,
27114,国贸路真一期,管理期货,查看,国贸投资,查看,-20.66%,查看,0.7176,-28.24%,查看,查看,查看,,,
27115,工行成长1号,股票策略,查看,华夏基金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27116,鼎锋盛世鼎鑫,股票策略,查看,鼎锋盛世投资,查看,-2.57%,查看,0.9840,-1.60%,查看,查看,查看,,,
27117,北陆1号基金,股票策略,查看,领新投资,查看,-24.69%,查看,1.0000,59.00%,查看,查看,查看,,,
27118,展博3号,其他,查看,展博投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27119,沃土新三板环保基金,股票策略,查看,中科招商,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27120,源乐晟全球精选A期基金,股票策略,查看,源乐晟,查看,-4.40%,查看,0.8979,-10.21%,查看,查看,查看,,,
27121,易方达犇鑫2号,股票策略,查看,犇鑫投资,查看,5.27%,查看,1.0780,7.80%,查看,查看,查看,,,
27122,谦亨1号,股票策略,查看,来亨投资,查看,4.61%,查看,1.1378,13.78%,查看,查看,查看,,,
27123,建信信托佑瑞持祥瑞2期,债券策略,查看,佑瑞持投资,查看,3.29%,查看,1.0659,6.59%,查看,查看,查看,,,
27124,百仑量化对冲基金一期,多策略,查看,百仑基金,查看,14.17%,查看,1.3050,30.50%,查看,查看,查看,,,
27125,私募先锋第1期正阳精选1期,股票策略,查看,威晋资产,查看,-26.73%,查看,0.6742,-32.58%,查看,查看,查看,,,
27126,览众大中华精选基金,多策略,查看,深圳穗银安信,查看,-2.03%,查看,0.8220,-17.80%,查看,查看,查看,,,
27127,等风来幸福,股票策略,查看,鼎阳资本,查看,11.69%,查看,1.0890,8.90%,查看,查看,查看,,,
27128,锐进29号景林尊享C期,多策略,查看,景林资产,查看,-18.26%,查看,0.7376,-26.24%,查看,查看,查看,,,
27129,钱江一号,股票策略,查看,兼济投资,查看,-20.88%,查看,0.7390,-13.00%,查看,查看,查看,,,
27130,互联1003中财青年,多策略,查看,互联智道,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27131,礼一启航1期,组合策略,查看,礼一财富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27132,羽迪盛世,套利策略,查看,羽迪资产,查看,-0.41%,查看,0.9770,-2.30%,查看,查看,查看,,,
27133,摩山投资-商业保理7号,其他,查看,摩山投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27134,资金家-天池号,股票策略,查看,丹阳投资,查看,12.48%,查看,3.0250,202.50%,查看,查看,查看,,,
27135,蓝海开拓基金1号,其他,查看,国华汇金资产,查看,--,查看,0.9590,-4.10%,查看,查看,查看,,,
27136,通泉聚兴2号,其他,查看,通泉资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27137,康思稳健一号,债券策略,查看,北京康思,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27138,平安道远STAR10号,多策略,查看,平安道远投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27139,东方融润6号,定向增发,查看,四海融润,查看,-1.60%,查看,0.9840,-1.60%,查看,查看,查看,,,
27140,芮翊乾元1号,债券策略,查看,芮翊投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27141,昂岳一号,多策略,查看,昂岳投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27142,天风天成黑天鹅定增1号,定向增发,查看,天风天成资产,查看,30.16%,查看,0.9433,-5.67%,查看,查看,查看,,,
27143,复利一号,多策略,查看,富汇华夏,查看,--,查看,0.9770,-2.30%,查看,查看,查看,,,
27144,浩茗一号,股票策略,查看,浩茗股权,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27145,中吉金投-富茂1号,股票策略,查看,中吉金投,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27146,CTA网行业精选FOF淘利1号,管理期货,查看,源朗投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27147,华物美克富邦2号地产投资,股票策略,查看,华物创融,查看,--,查看,0.9940,-0.60%,查看,查看,查看,,,
27148,鼎瑞资本-融御15号,其他,查看,达孜县鼎瑞,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27149,一村金牛七号,股票策略,查看,毅扬投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27150,骐骏跨市套利1号优先级,套利策略,查看,骐骏投资,查看,4.24%,查看,1.0820,8.20%,查看,查看,查看,,,
27151,宝盈睿佳2号私募投资,套利策略,查看,瑞丰宝盈,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27152,盛山安心一号3期,股票策略,查看,盛山资产,查看,12.60%,查看,1.1260,12.60%,查看,查看,查看,,,
27153,铭远二期,股票策略,查看,铭远,查看,6.66%,查看,1.1321,13.21%,查看,查看,查看,,,
27154,盈升金衍同丰1号,股票策略,查看,喜世润投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27155,鼎诺春华2期结构式,股票策略,查看,鼎诺投资,查看,1.88%,查看,1.4438,44.38%,查看,查看,查看,,,
27156,秉昊中融量化1号,管理期货,查看,中融汇信,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27157,绿城东方旭日教育产业,其他,查看,千乘资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27158,昌都资管2号,股票策略,查看,凯丰投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27159,博弘18期,股票策略,查看,博弘数君投资,查看,-8.31%,查看,1.0216,2.16%,查看,查看,查看,,,
27160,海通中锐量化1号风险级,股票策略,查看,海通证券,查看,-7.15%,查看,0.9175,-8.25%,查看,查看,查看,,,
27161,东方红增利3号,股票策略,查看,东方红资管,查看,1.65%,查看,1.4150,41.50%,查看,查看,查看,,,
27162,日信稳盈1号,其他,查看,国融证券,查看,1.94%,查看,1.0236,19.89%,查看,查看,查看,,,
27163,东兴金选稳赢10号稳健型,债券策略,查看,东兴证券,查看,-0.15%,查看,1.0000,0.00%,查看,查看,查看,,,
27164,至尊01号,股票策略,查看,至尊量化投资,查看,31.57%,查看,1.3400,34.00%,查看,查看,查看,,,
27165,华泰丰泰大丰A1,其他,查看,华泰证券,查看,4.09%,查看,1.0401,16.31%,查看,查看,查看,,,
27166,齐鲁蓝辰1号91天份额5号,债券策略,查看,齐鲁证券,查看,0.00%,查看,1.0000,0.00%,查看,查看,查看,,,
27167,瑞滙2A类第90期,股票策略,查看,招商证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27168,科璞勒1号,多策略,查看,东航金融,查看,1.07%,查看,0.9430,-5.70%,查看,查看,查看,,,
27169,兴云东莞,股票策略,查看,兴云投资,查看,124.82%,查看,2.1538,115.38%,查看,查看,查看,,,
27170,久富大泽1号基金,股票策略,查看,久富资产,查看,-70.69%,查看,1.6033,60.33%,查看,查看,查看,,,
27171,齐鲁锦通1号12个月第三期,股票策略,查看,中泰证券,查看,0.00%,查看,1.0000,25.41%,查看,查看,查看,,,
27172,久富大泽2号,其他,查看,久富资产,查看,-7.33%,查看,1.6792,67.92%,查看,查看,查看,,,
27173,海通汇智1号优先级2月期1号,组合策略,查看,海通证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27174,旗峰1号第5期,债券策略,查看,东莞证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27175,资财进取基金,股票策略,查看,资财投资,查看,29.73%,查看,0.9250,-7.50%,查看,查看,查看,,,
27176,红塔光大期期容维1号,股票策略,查看,期期投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27177,青沣有信基金5期,股票策略,查看,青沣资产,查看,10.84%,查看,1.0430,34.30%,查看,查看,查看,,,
27178,深圳盛世建金股权投资合伙企业（有限合伙）,非策略类,查看,盛世景投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27179,华银领先七期,股票策略,查看,华银精治,查看,-37.72%,查看,5.6200,462.00%,查看,查看,查看,,,
27180,大舟一号B,其他,查看,青蚨投资,查看,-38.00%,查看,0.6200,-38.00%,查看,查看,查看,,,
27181,润和趋势2号,组合策略,查看,锦利投资,查看,0.74%,查看,1.0950,9.50%,查看,查看,查看,,,
27182,朱雀二期I,股票策略,查看,朱雀投资,查看,11.37%,查看,1.0851,8.51%,查看,查看,查看,,,
27183,承泽中融一号基金,股票策略,查看,承泽资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27184,汇信-山楂树1号,股票策略,查看,广州汇信,查看,-23.98%,查看,0.8415,-15.85%,查看,查看,查看,,,
27185,新方程对冲精选一号组合,组合策略,查看,新方程投资,查看,3.73%,查看,1.0570,5.70%,查看,查看,查看,,,
27186,双龙一号,管理期货,查看,博赢资产,查看,61.35%,查看,1.8996,89.96%,查看,查看,查看,,,
27187,橙色新三板指数增强基金,新三板,查看,橙色印象,查看,-10.27%,查看,0.6290,-37.10%,查看,查看,查看,,,
27188,诚奇量化对冲4号,对冲策略,查看,诚奇资产,查看,4.17%,查看,1.1928,19.28%,查看,查看,查看,,,
27189,钜派定增宝1号,定向增发,查看,钜洲资产,查看,-6.72%,查看,1.1180,11.80%,查看,查看,查看,,,
27190,光大成长1号,股票策略,查看,华夏基金,查看,-9.75%,查看,1.0370,3.70%,查看,查看,查看,,,
27191,金德5期,股票策略,查看,金德投资,查看,2.33%,查看,1.0425,4.25%,查看,查看,查看,,,
27192,德邦基金-领新1号,股票策略,查看,领新投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27193,中科中纳沃土新三板二号,股票策略,查看,中科招商,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27194,瑞达8号,其他,查看,瑞达投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27195,源乐晟-晟世1号私募2期,股票策略,查看,源乐晟,查看,4.58%,查看,1.0008,0.08%,查看,查看,查看,,,
27196,仟晟1号,股票策略,查看,仟榕资产,查看,43.76%,查看,1.2910,29.10%,查看,查看,查看,,,
27197,建信信托佑瑞持祥瑞1期,债券策略,查看,佑瑞持投资,查看,3.29%,查看,1.0659,6.59%,查看,查看,查看,,,
27198,国华汇金新三板100指数1号,定向增发,查看,国华汇金资产,查看,-7.94%,查看,0.5100,-49.00%,查看,查看,查看,,,
27199,量金添利一号1期,股票策略,查看,量金资产,查看,-0.95%,查看,0.9905,-0.95%,查看,查看,查看,,,
27200,亮子,其他,查看,亮子资产,查看,-3.53%,查看,0.8210,-17.90%,查看,查看,查看,,,
27201,盛世盈创3号,股票策略,查看,盛世景投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27202,高毅国鹭1号尚远17号基金,股票策略,查看,高毅资产,查看,14.57%,查看,1.1430,14.30%,查看,查看,查看,,,
27203,稳增瑞虎5号风格精选,组合策略,查看,恒天财富,查看,-8.45%,查看,0.9200,-8.00%,查看,查看,查看,,,
27204,锐进43期高毅晓峰,股票策略,查看,高毅资产,查看,12.45%,查看,1.0305,3.05%,查看,查看,查看,,,
27205,量道CTA1号,管理期货,查看,量道投资,查看,--,查看,1.0309,3.09%,查看,查看,查看,,,
27206,恒天财富鼎龙精选19号基金,组合策略,查看,恒天财富,查看,-8.07%,查看,0.8645,-13.55%,查看,查看,查看,,,
27207,松石证券基金私募壹号,多策略,查看,松石资产,查看,-0.10%,查看,0.9990,-0.10%,查看,查看,查看,,,
27208,重阳灵活策略对冲子7号,对冲策略,查看,重阳投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27209,资金家-逍遥号,股票策略,查看,丹阳投资,查看,7.81%,查看,2.4378,143.78%,查看,查看,查看,,,
27210,少林地坤信中利优选1期,股票策略,查看,优选资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27211,共喜中航19号,管理期货,查看,共喜资产,查看,9.87%,查看,1.0690,6.90%,查看,查看,查看,,,
27212,朴仕多策略1号,其他,查看,朴仕投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27213,平安道远STAR16号,多策略,查看,平安道远投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27214,硅谷钱江1号,股票策略,查看,硅谷天堂产业投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27215,泰生东方红,股票策略,查看,上海泰生,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27216,方圆360稳健回报元期,股票策略,查看,方圆叁陆零,查看,--,查看,0.9690,-3.10%,查看,查看,查看,,,
27217,宜江鼎泰,债券策略,查看,宜江投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27218,中吉金投财富管理1号,股票策略,查看,中吉金投,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27219,河东量化多策略,多策略,查看,河东资产,查看,--,查看,1.0200,2.00%,查看,查看,查看,,,
27220,芮翊乾元2号,债券策略,查看,芮翊投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27221,景闰智远1号,股票策略,查看,景闰投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27222,汇鎏君享1号,股票策略,查看,汇鎏投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27223,品今对冲工场-品臻3号,对冲策略,查看,品今对冲,查看,--,查看,0.9460,-5.40%,查看,查看,查看,,,
27224,骐骏中期宏观套利1号A,管理期货,查看,骐骏投资,查看,-2.34%,查看,1.0010,5.90%,查看,查看,查看,,,
27225,东江新能源受益权1号,其他,查看,思嘉投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27226,大千爱冲量化交易,套利策略,查看,大千红顶,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27227,磐沣私募基金,多策略,查看,磐信投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27228,全民通润银一期,股票策略,查看,全民通,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27229,子午期权一号一般级,管理期货,查看,子午投资,查看,-8.08%,查看,0.8718,-12.82%,查看,查看,查看,,,
27230,望岳投资平信一号,股票策略,查看,望岳投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
27231,伟业天成1号,股票策略,查看,恒天成,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
