Ranking,Fund Short Name,Investment Strategy,Dummy,Fund Company,Dummy,Recent Month Return,Dummy,Lastest NAV,Cumulative Return,Dummy,Dummy,Dummy,Annalized Return,Sharpe Ratio,Year Rating
12023,盈捷众鑫定增4号,定向增发,查看,泛盈捷投资,查看,16.68%,查看,1.6020,60.20%,查看,查看,查看,,,
12024,厚生定增一号基金,定向增发,查看,厚生资产,查看,-0.72%,查看,0.9650,-3.50%,查看,查看,查看,,,
12025,景林创新成长子基金3号,股票策略,查看,景林资产,查看,-1.32%,查看,0.8950,-10.50%,查看,查看,查看,,,
12026,齐鲁锦通2号优先级（3个月第十期）,股票策略,查看,中泰证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12027,方得月月盈01号第02期,股票策略,查看,方得资产,查看,-22.17%,查看,0.9023,-9.77%,查看,查看,查看,,,
12028,长安合晟16号(优先A级),债券策略,查看,合晟资产,查看,3.00%,查看,1.0944,9.44%,查看,查看,查看,,,
12029,创天程序化1号,管理期货,查看,创天汇新资产,查看,-0.01%,查看,0.7928,-20.72%,查看,查看,查看,,,
12030,宽客睿享1号私募,股票策略,查看,宽客投资,查看,--,查看,0.9970,-0.30%,查看,查看,查看,,,
12031,道冲套利8号专享2期,套利策略,查看,道冲投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12032,重阳培养5号基金,股票策略,查看,重阳投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12033,财通朱雀1号,对冲策略,查看,朱雀投资,查看,3.72%,查看,0.8360,-16.40%,查看,查看,查看,,,
12034,同道3号基金,其他,查看,敦敏资产,查看,1.12%,查看,0.6310,-36.90%,查看,查看,查看,,,
12035,西藏明曜聚富二号,股票策略,查看,明曜资产,查看,-4.62%,查看,1.0000,0.00%,查看,查看,查看,,,
12036,瑞达固利增强1号,管理期货,查看,固利资产,查看,--,查看,1.0090,0.90%,查看,查看,查看,,,
12037,上海友进-由龙1号,多策略,查看,友进资产,查看,--,查看,1.0166,1.66%,查看,查看,查看,,,
12038,智裕新隆2号,股票策略,查看,极元智裕,查看,3.89%,查看,0.9870,-1.30%,查看,查看,查看,,,
12039,凯沅财控-凯沅泓1期,多策略,查看,凯沅财控,查看,-1.57%,查看,0.9843,-1.57%,查看,查看,查看,,,
12040,若海新三板1号基金,定向增发,查看,若海投资,查看,-7.15%,查看,0.9266,-7.34%,查看,查看,查看,,,
12041,融赢系列-常胜一期,组合策略,查看,晋融通财富,查看,-19.32%,查看,0.8044,-19.56%,查看,查看,查看,,,
12042,众富2号FOF型,股票策略,查看,众复投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12043,惠正创富私募证券投资基金,股票策略,查看,惠正投资,查看,-22.86%,查看,0.7653,-23.47%,查看,查看,查看,,,
12044,远策定增6号,定向增发,查看,远策投资,查看,83.18%,查看,2.1227,112.27%,查看,查看,查看,,,
12045,上海盈象专享6号,股票策略,查看,盈象资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12046,云飞源实对冲1号,套利策略,查看,源实资产,查看,5.19%,查看,1.0540,5.40%,查看,查看,查看,,,
12047,鼎幸投资天生我财6期私募,股票策略,查看,鼎幸投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12048,荣石投资量化套利2号,套利策略,查看,荣石投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12049,本地资本-前程似锦定增,定向增发,查看,宥熙资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12050,舜耕天禾龙腾1号,股票策略,查看,舜耕天禾,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12051,烁驰量化1期,对冲策略,查看,碧烁资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12052,乐享财富量化1号,对冲策略,查看,乐享财富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12053,景福1号,股票策略,查看,平安赢致,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12054,银石期开得胜1期,多策略,查看,银石投资,查看,--,查看,1.0300,3.00%,查看,查看,查看,,,
12055,同行8号,股票策略,查看,坤元资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12056,中金全天候1期,股票策略,查看,陆家嘴财富,查看,--,查看,0.9936,-0.64%,查看,查看,查看,,,
12057,凯石财汇5号A4,定向增发,查看,凯石益正,查看,5.10%,查看,1.0510,5.10%,查看,查看,查看,,,
12058,铭泰酒文化产业发展一期,其他,查看,郁泰投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12059,金苹果9号,多策略,查看,高频投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12060,创智博衍1号,套利策略,查看,创智中投基金,查看,--,查看,0.9997,-0.03%,查看,查看,查看,,,
12061,厚道嘉盈13号,股票策略,查看,厚德载富财富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12062,钜安恒大地产集团兰州专项,其他,查看,易德臻投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12063,中汇润生精选一期,股票策略,查看,中汇润生,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12064,瑞奇泽升贰号,定向增发,查看,瑞奇融通,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12065,盈融达量化对冲3号,套利策略,查看,盈融达,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12066,陆家嘴财富-远洋36号,股票策略,查看,陆家嘴财富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12067,科地·和乐文化产业分级,其他,查看,科地资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12068,源乐晟成长组合,股票策略,查看,源乐晟,查看,-5.62%,查看,0.9883,-1.17%,查看,查看,查看,,,
12069,景唐债券增利10号,债券策略,查看,景唐投资,查看,2.99%,查看,1.0459,4.59%,查看,查看,查看,,,
12070,投资精英之从容(I类),股票策略,查看,从容投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12071,民族金港湾3号,债券策略,查看,民族证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12072,浙商安本精选定增2期,定向增发,查看,浙商控股,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12073,海通月月财第26期优先级6月期3号,债券策略,查看,海通证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12074,光大阳光集结号债券分级1期B,债券策略,查看,光大证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12075,光大阳光量化套利7号B,股票策略,查看,光大证券,查看,17.01%,查看,1.1701,17.01%,查看,查看,查看,,,
12076,华融分级固利27号,债券策略,查看,华融证券,查看,1.94%,查看,1.0325,3.25%,查看,查看,查看,,,
12077,珍宝4号,股票策略,查看,华珍投资,查看,5.08%,查看,1.1520,15.20%,查看,查看,查看,,,
12078,汉和资本1期,股票策略,查看,汉和资本,查看,10.48%,查看,1.6724,67.24%,查看,查看,查看,,,
12079,东莞旗峰财富4号,其他,查看,东莞证券,查看,0.21%,查看,1.0471,18.67%,查看,查看,查看,,,
12080,双隆2号,管理期货,查看,双隆投资,查看,38.32%,查看,1.3680,36.80%,查看,查看,查看,,,
12081,浙商金惠余姚城投,其他,查看,浙商证券,查看,4.47%,查看,1.0750,15.00%,查看,查看,查看,,,
12082,海通月月财6月期8号,债券策略,查看,海通证券,查看,-0.12%,查看,1.0012,0.12%,查看,查看,查看,,,
12083,中信星理财1号（季系列）,债券策略,查看,中信证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12084,申万牡丹财富,债券策略,查看,申万宏源证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12085,重阳对冲1号尊享AC期,对冲策略,查看,重阳投资,查看,-10.70%,查看,1.0379,3.79%,查看,查看,查看,,,
12086,理成风景10号,股票策略,查看,理成资产,查看,5.44%,查看,1.0660,6.60%,查看,查看,查看,,,
12087,红动云上第1期,股票策略,查看,红动云上投资,查看,191.70%,查看,5.0493,404.93%,查看,查看,查看,,,
12088,国联玉如意5号第2期（X份额）,债券策略,查看,国联证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12089,民生财富尊逸2号1期,组合策略,查看,民生财富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12090,兆金鸿2号,股票策略,查看,兆金资本,查看,-3.95%,查看,0.8030,15.88%,查看,查看,查看,,,
12091,重阳尊享O期,股票策略,查看,重阳投资,查看,0.00%,查看,1.0000,0.00%,查看,查看,查看,,,
12092,盈捷众鑫定增5号,组合策略,查看,泛盈捷投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12093,兴云鲁盈1号,股票策略,查看,兴云投资,查看,-9.19%,查看,1.0440,4.40%,查看,查看,查看,,,
12094,庆余美安一号,套利策略,查看,庆余投资,查看,-6.21%,查看,1.0420,4.20%,查看,查看,查看,,,
12095,齐鲁锦通2号优先级（3个月第十一期）,股票策略,查看,中泰证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12096,多策略优选量化对冲3号,非策略类,查看,安州投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12097,诺安金狮15号(进取B级),债券策略,查看,合晟资产,查看,47.25%,查看,1.4725,47.25%,查看,查看,查看,,,
12098,盈瀚1号,管理期货,查看,盈瀚投资,查看,-1.01%,查看,1.2534,25.34%,查看,查看,查看,,,
12099,心灵美2号,管理期货,查看,放眼量投资,查看,0.00%,查看,1.2797,27.97%,查看,查看,查看,,,
12100,明华华鑫2号基金,其他,查看,明华信德,查看,-14.43%,查看,0.8300,-17.00%,查看,查看,查看,,,
12101,国贸嘉诚2期,管理期货,查看,嘉诚资产,查看,10.19%,查看,1.1861,18.61%,查看,查看,查看,,,
12102,宽客-东海定增策略8号,定向增发,查看,宽客投资,查看,--,查看,1.6900,69.00%,查看,查看,查看,,,
12103,道冲套利8号专享3期,套利策略,查看,道冲投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12104,海西晟乾8号,股票策略,查看,晟乾投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12105,重阳机构对冲从基金1期,股票策略,查看,重阳投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12106,嘉谟正奇新三板成长1期,股票策略,查看,嘉谟资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12107,恒添新青年三号,股票策略,查看,恒添财富投资,查看,--,查看,1.0586,5.86%,查看,查看,查看,,,
12108,长安信托-淳信1期,股票策略,查看,淳信资本,查看,-23.95%,查看,0.9962,-0.38%,查看,查看,查看,,,
12109,秀红投资稳健1号,管理期货,查看,秀红投资,查看,1.00%,查看,1.1772,17.72%,查看,查看,查看,,,
12110,流星1号证券,股票策略,查看,恒天成,查看,-27.81%,查看,0.7612,-23.88%,查看,查看,查看,,,
12111,上海明湾福钥1号,其他,查看,上海明湾,查看,10.23%,查看,1.0670,6.70%,查看,查看,查看,,,
12112,满堂红1号证券分级投资,多策略,查看,满堂红投资,查看,-21.89%,查看,0.7861,-21.39%,查看,查看,查看,,,
12113,四川信托天富3号,股票策略,查看,瀚信资产,查看,-5.71%,查看,0.8336,-16.64%,查看,查看,查看,,,
12114,久久益金牛1号基金,股票策略,查看,久久益资产,查看,--,查看,1.2090,20.90%,查看,查看,查看,,,
12115,耀汇金1号(1期),股票策略,查看,耀汇资产,查看,6.70%,查看,1.0562,5.62%,查看,查看,查看,,,
12116,1088平流层2号主题轮动,其他,查看,上海宜灵巴巴,查看,-5.38%,查看,0.9462,-5.38%,查看,查看,查看,,,
12117,良欣2号,股票策略,查看,掌福资产,查看,--,查看,1.0250,3.90%,查看,查看,查看,,,
12118,私募学院菁英65号,股票策略,查看,昀启投资,查看,--,查看,0.9126,-8.74%,查看,查看,查看,,,
12119,富邦汇金主题成长二号,股票策略,查看,北京富邦汇金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12120,厚诚敏凤仪1号,多策略,查看,厚诚敏基金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12121,珞珈方圆价值1号,多策略,查看,珞珈方圆资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12122,长城汇理并购华清7号,股票策略,查看,长城汇理资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12123,磐石瑞通新三板小牛1号,定向增发,查看,嘉兴磐石,查看,-4.03%,查看,0.9050,-9.50%,查看,查看,查看,,,
12124,华宝万盈价值成长1号,其他,查看,华宝万盈,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12125,银石宝生1期,股票策略,查看,银石投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12126,善照投资-稳健增长1期,股票策略,查看,善照投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12127,凯石财汇5号A3,定向增发,查看,凯石益正,查看,4.84%,查看,1.0484,4.84%,查看,查看,查看,,,
12128,金源物流产业升级,其他,查看,郁泰投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12129,高特佳健康产业并购,其他,查看,民生财富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12130,银网信联稳增2号,定向增发,查看,银网信联投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12131,灏鑫1号,股票策略,查看,汉富灏达,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12132,平安阖鼎申毅量化对冲1号,套利策略,查看,申毅投资,查看,1.44%,查看,1.0112,1.12%,查看,查看,查看,,,
12133,金汇1号,股票策略,查看,玖歌投资,查看,--,查看,1.8569,85.69%,查看,查看,查看,,,
12134,信航贰号价值转型,股票策略,查看,中信资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12135,泰博瑞天路证券,股票策略,查看,神州牧基金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12136,上善御富2期,股票策略,查看,上善御富,查看,-3.26%,查看,1.4508,45.08%,查看,查看,查看,,,
12137,景林成长组合,股票策略,查看,景林资产,查看,-16.84%,查看,2.0496,104.96%,查看,查看,查看,,,
12138,中鼎盈丰-高成长（第1期）,股票策略,查看,广发证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12139,中广添合赢股票多空,套利策略,查看,盈峰资本,查看,3.95%,查看,1.1850,43.81%,查看,查看,查看,,,
12140,联盟1号,债券策略,查看,中原证券,查看,3.71%,查看,1.0770,7.70%,查看,查看,查看,,,
12141,鹏扬7期(次级),债券策略,查看,鹏扬投资,查看,18.30%,查看,1.1855,18.55%,查看,查看,查看,,,
12142,月月福普通级B,债券策略,查看,财通证券,查看,-31.92%,查看,0.7268,-27.32%,查看,查看,查看,,,
12143,华安理财合赢10号,债券策略,查看,华安证券,查看,--,查看,0.9780,-2.20%,查看,查看,查看,,,
12144,东吴汇利2号,债券策略,查看,东吴证券,查看,-0.01%,查看,1.0159,1.59%,查看,查看,查看,,,
12145,鼎诺风险缓冲11期,股票策略,查看,鼎诺投资,查看,2.69%,查看,1.3401,34.01%,查看,查看,查看,,,
12146,长江超越理财量化2号,多策略,查看,长江证券,查看,-0.04%,查看,1.0538,24.38%,查看,查看,查看,,,
12147,天风天利1号,债券策略,查看,天风证券,查看,0.02%,查看,1.0451,17.58%,查看,查看,查看,,,
12148,中山中华兴普通级,其他,查看,中山证券,查看,5.51%,查看,1.2232,22.32%,查看,查看,查看,,,
12149,中航信欣5号,其他,查看,中航证券,查看,3.20%,查看,1.0272,10.14%,查看,查看,查看,,,
12150,广发多添富3号B,债券策略,查看,广发资产管理,查看,0.00%,查看,1.0000,0.00%,查看,查看,查看,,,
12151,齐鲁锦通1号优先级,股票策略,查看,中泰证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12152,中信信泽财富42号,其他,查看,中信证券,查看,3.34%,查看,1.0075,10.35%,查看,查看,查看,,,
12153,珈祥6号,债券策略,查看,华西证券,查看,5.40%,查看,1.0540,5.40%,查看,查看,查看,,,
12154,星城1号,股票策略,查看,财富证券,查看,--,查看,1.0404,4.04%,查看,查看,查看,,,
12155,鼎益丰天河7号,股票策略,查看,鼎益丰基金,查看,--,查看,0.9700,-3.00%,查看,查看,查看,,,
12156,恒泰创富24号优先级,债券策略,查看,恒泰证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12157,融资宝A类第82期,股票策略,查看,五矿证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12158,宝腾2期,股票策略,查看,宝腾投资,查看,17.48%,查看,1.1483,67.23%,查看,查看,查看,,,
12159,中信建投融通财富2号A第2期,债券策略,查看,中信建投证券,查看,0.02%,查看,1.0022,3.87%,查看,查看,查看,,,
12160,长城永成1号,套利策略,查看,长城证券,查看,1.15%,查看,1.0706,7.06%,查看,查看,查看,,,
12161,睿添富2号,对冲策略,查看,睿添富资产,查看,5.16%,查看,1.5949,59.49%,查看,查看,查看,,,
12162,国联玉如意5号第3期（X份额）,债券策略,查看,国联证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12163,恒泰创富43号,股票策略,查看,恒泰证券,查看,-21.94%,查看,0.9684,-3.16%,查看,查看,查看,,,
12164,前海旗隆量化分级基金,股票策略,查看,前海旗隆基金,查看,10.09%,查看,0.9822,-1.78%,查看,查看,查看,,,
12165,光大阳光集信9号,股票策略,查看,光大证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12166,金控中信量化对冲1号,股票策略,查看,金控中信,查看,6.95%,查看,1.2040,20.40%,查看,查看,查看,,,
12167,沣鑫祥23号基金,其他,查看,倚天投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12168,灵通尊利4号7期,债券策略,查看,申万宏源证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12169,国时1号,股票策略,查看,国时资产,查看,-12.10%,查看,1.0320,3.20%,查看,查看,查看,,,
12170,海通海信1号,股票策略,查看,海通证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12171,歌斐诺宝新三板麟凤二号,非策略类,查看,歌斐诺宝,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12172,太空一号,管理期货,查看,江城投资,查看,171.42%,查看,8.4782,747.82%,查看,查看,查看,,,
12173,睿享2号,股票策略,查看,宽客投资,查看,--,查看,0.6990,-30.10%,查看,查看,查看,,,
12174,道冲套利8号专享4期,套利策略,查看,道冲投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12175,泉正1号基金,其他,查看,泉正投资,查看,-19.23%,查看,0.3838,-61.62%,查看,查看,查看,,,
12176,重阳机构对冲基金,股票策略,查看,重阳投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12177,中山盛翔5号优先级,股票策略,查看,中山证券,查看,3.78%,查看,1.0604,6.04%,查看,查看,查看,,,
12178,弘酬双全2期,组合策略,查看,弘酬投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12179,新三板投资精英之朱雀一期,新三板,查看,朱雀投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12180,嘉谟·堂宋基金,股票策略,查看,嘉谟资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12181,辰韬资产启明优选1号,股票策略,查看,辰韬资产,查看,-6.60%,查看,0.9480,-5.20%,查看,查看,查看,,,
12182,博观二期基金,股票策略,查看,博观投资,查看,-10.38%,查看,0.8460,-15.40%,查看,查看,查看,,,
12183,素问1号,管理期货,查看,素问投资,查看,42.50%,查看,2.3448,134.48%,查看,查看,查看,,,
12184,泽元稳健增长1号,股票策略,查看,广州泽元,查看,0.32%,查看,1.0000,0.00%,查看,查看,查看,,,
12185,壹泽溢新,股票策略,查看,壹泽资本,查看,-19.70%,查看,0.8030,-19.70%,查看,查看,查看,,,
12186,恒竹成长,股票策略,查看,恒竹资产,查看,1.96%,查看,0.9586,-4.14%,查看,查看,查看,,,
12187,亿利恒丰一号,股票策略,查看,亿利恒丰,查看,0.10%,查看,0.9970,-0.30%,查看,查看,查看,,,
12188,巴奇索耐力稳健1号,股票策略,查看,巴奇索投资,查看,6.72%,查看,0.7940,-20.60%,查看,查看,查看,,,
12189,量子混合套利1号,套利策略,查看,宽鼎基金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12190,千象套利2号,套利策略,查看,千象资产,查看,--,查看,1.4147,41.47%,查看,查看,查看,,,
12191,骏胜宏毅,管理期货,查看,骏胜资产,查看,59.49%,查看,1.8660,86.60%,查看,查看,查看,,,
12192,摩旗永安多因子量化1号,股票策略,查看,摩旗投资,查看,-2.01%,查看,0.8790,-12.10%,查看,查看,查看,,,
12193,灿熙7号证券投资,股票策略,查看,亿鑫股权,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12194,1088平流层1号,其他,查看,上海宜灵巴巴,查看,-6.33%,查看,0.9367,-6.33%,查看,查看,查看,,,
12195,泓利套利,套利策略,查看,锐汇资产,查看,-1.09%,查看,0.9950,-0.50%,查看,查看,查看,,,
12196,厚诚敏宏利,股票策略,查看,厚诚敏基金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12197,启创一号,股票策略,查看,四创资本,查看,0.19%,查看,1.0870,31.70%,查看,查看,查看,,,
12198,长城汇理并购华清9号,股票策略,查看,长城汇理资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12199,弈泰念空多策略,多策略,查看,念空科技,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12200,玄武朝阳成长一期,其他,查看,玄武资本,查看,8.56%,查看,1.0400,4.00%,查看,查看,查看,,,
12201,高桐健康成长1号,股票策略,查看,高桐投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12202,山东信托青岛晟石,股票策略,查看,青岛晟石,查看,-2.97%,查看,0.7809,-21.91%,查看,查看,查看,,,
12203,银河展恒产业升级定增1号,定向增发,查看,银河投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12204,天星资本创盈5号,定向增发,查看,天星创联投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12205,瑞奇泽升壹号,定向增发,查看,瑞奇融通,查看,--,查看,0.9990,-0.10%,查看,查看,查看,,,
12206,理成定向26号,定向增发,查看,理成资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12207,九鼎国泰领航一号,股票策略,查看,九鼎国泰,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12208,深融一号,股票策略,查看,深圳世纪汇,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12209,尚泰2号,股票策略,查看,尚伟投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12210,锦喆阳光私募启航1号,股票策略,查看,锦喆投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12211,仟意资产1期,股票策略,查看,仟意资产,查看,--,查看,1.0040,0.40%,查看,查看,查看,,,
12212,惠冠稳赢1号,股票策略,查看,惠冠资产,查看,--,查看,1.0612,6.12%,查看,查看,查看,,,
12213,天财1号私募投资基金,股票策略,查看,天元天财,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12214,以太1号,股票策略,查看,青岛以太投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12215,金诚聚盈,股票策略,查看,观复投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12216,锐集一号,股票策略,查看,锐集投资,查看,1.31%,查看,1.5157,51.57%,查看,查看,查看,,,
12217,国弘精选1期,股票策略,查看,国弘资产,查看,-4.43%,查看,0.8168,-18.32%,查看,查看,查看,,,
12218,恒德利得2号,股票策略,查看,恒德资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12219,前海海润招财猫众享,股票策略,查看,海润国际,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12220,平安财富优选3期1号鸿道,多策略,查看,平安财富理财,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12221,钜增宝璀璨稳盈2号二期,股票策略,查看,钜洲资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12222,武当成长组合,股票策略,查看,武当资产,查看,-0.06%,查看,0.8389,-16.11%,查看,查看,查看,,,
12223,证大金羊定向增发2,其他,查看,证大投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12224,投资精英之智德B,股票策略,查看,智德投资,查看,-13.82%,查看,1.1845,18.45%,查看,查看,查看,,,
12225,第一永金,管理期货,查看,汇祥贰零壹壹,查看,6.29%,查看,1.0007,0.07%,查看,查看,查看,,,
12226,华融分级固利4号,股票策略,查看,华融证券,查看,-5.64%,查看,0.6461,-35.39%,查看,查看,查看,,,
12227,国海金贝壳12号,债券策略,查看,国海证券,查看,-0.49%,查看,1.0190,5.50%,查看,查看,查看,,,
12228,国联玉如意1号第2期优先级12月期2号,债券策略,查看,国联证券,查看,3.43%,查看,1.0700,7.00%,查看,查看,查看,,,
12229,光大证券金阳光3号,股票策略,查看,光大证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
12230,中信汇利1号,组合策略,查看,中信证券,查看,16.75%,查看,1.1990,19.90%,查看,查看,查看,,,
12231,光大阳光集信2号,股票策略,查看,光大证券,查看,3.10%,查看,1.0000,6.02%,查看,查看,查看,,,
