Ranking,Fund Short Name,Investment Strategy,Dummy,Fund Company,Dummy,Recent Month Return,Dummy,Lastest NAV,Cumulative Return,Dummy,Dummy,Dummy,Annalized Return,Sharpe Ratio,Year Rating
36037,逸君二号,多策略,查看,江阴睿信投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36038,合益资产弘盈五号,股票策略,查看,合益资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36039,建信投资-北辰天源,股票策略,查看,建信管理,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36040,兴业资管-兴荣12号,股票策略,查看,兴业国信资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36041,领星易善管理期货,管理期货,查看,领星资本,查看,-5.64%,查看,0.8609,-13.91%,查看,查看,查看,,,
36042,有道昆腾1号,股票策略,查看,有道昆腾,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36043,东兴恒欣2号,多策略,查看,东兴证券投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36044,悦嬴时代渤海鸿晟3号,股票策略,查看,悦嬴时代,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36045,致远CTA二十一期,管理期货,查看,富善投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36046,隆门多策略绝对收益,多策略,查看,隆门股权,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36047,牟合资产方田6号,股票策略,查看,北京牟合,查看,2.50%,查看,1.0640,6.40%,查看,查看,查看,,,
36048,恒宇天泽黄山二十六号,股票策略,查看,恒宇天泽投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36049,北京多益彩,股票策略,查看,银泰恒丰,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36050,钻石六十三号稳健理财,债券策略,查看,东融资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36051,和谐并购安能,其他,查看,和谐浩数,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36052,中信资本平衡配置1期,股票策略,查看,中信资本投管,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36053,和谐资本万盛1号,股票策略,查看,和谐资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36054,保睿二号,股票策略,查看,恒睿创投,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36055,成都市武侯区新城镇化建设,其他,查看,武侯科技产业,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36056,汽车后市场德利3号一期,股票策略,查看,亿汇基金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36057,以太投资价值11号,股票策略,查看,以太投资青岛,查看,-2.84%,查看,1.1308,13.08%,查看,查看,查看,,,
36058,青沣有和9期,股票策略,查看,青沣资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36059,泽沃2-0041号,债券策略,查看,思道科投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36060,淳信高科,股票策略,查看,淳信宏图,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36061,领航乐享,股票策略,查看,领航四海,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36062,锦石15号,股票策略,查看,基建投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36063,一致1号,股票策略,查看,后羿资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36064,徽商富众2号,管理期货,查看,徽商期货,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36065,常春藤25期,股票策略,查看,常春藤控股,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36066,中融宝晟-晟世融安15号,股票策略,查看,中融宝晟,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36067,北大未名医药并购,其他,查看,锦通投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36068,裕众一号,股票策略,查看,裕众投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36069,盛世博金1号-合同,股票策略,查看,北京盛世博金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36070,创智启富1号,股票策略,查看,创智启富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36071,东航金融-中航信九鞅1号,股票策略,查看,东航金控,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36072,领瑞投资瑞鑫财富11号集合,股票策略,查看,北京领瑞,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36073,兴业现金管理2号,债券策略,查看,兴业期货,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36074,华领泽银稳健19号,股票策略,查看,上海华领,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36075,鑫煜1号,股票策略,查看,上海鑫义,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36076,盈溪汇金私募股权一期,其他,查看,雷天投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36077,泓信泓时A号,多策略,查看,泓信投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36078,百仑铭晖量化对冲一期,对冲策略,查看,百仑基金,查看,2.72%,查看,1.0364,3.64%,查看,查看,查看,,,
36079,天恩世家乐语2号,股票策略,查看,上海犇牛,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36080,帝德一号,股票策略,查看,帝德股权,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36081,财帮年富赢一期,股票策略,查看,财帮资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36082,搏股通金(盛唐)32号5期,其他,查看,平安期货,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36083,陆家嘴滨江高端公寓1期,其他,查看,蓬赢资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36084,高毅晓峰尊享L期,股票策略,查看,高毅资产,查看,27.44%,查看,1.2967,29.67%,查看,查看,查看,,,
36085,前海梧桐并购项目2号,其他,查看,腾邦梧桐,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36086,泰铼稳利1号,股票策略,查看,泰铼投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36087,粤财信托-红隼创新1号结构化,股票策略,查看,天倚道投资,查看,--,查看,1.0127,1.27%,查看,查看,查看,,,
36088,信达套利星1号分级优先级5期,债券策略,查看,信达证券,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36089,华物量化梧桐资管宏益10号,股票策略,查看,华物量化,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36090,国盈绿塑八号,股票策略,查看,国盈投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36091,中建投信托-神州牧1号,股票策略,查看,神州牧基金,查看,--,查看,1.0203,2.03%,查看,查看,查看,,,
36092,联投灵活配置一期,股票策略,查看,联投财富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36093,鑫星72号,股票策略,查看,鑫星宝资产,查看,--,查看,1.0861,8.61%,查看,查看,查看,,,
36094,中大期货-晟孚7号,其他,查看,晟孚投资,查看,--,查看,1.0330,3.30%,查看,查看,查看,,,
36095,至坤增长1号,股票策略,查看,至坤资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36096,方圆-东方14号,股票策略,查看,新疆方圆达创,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36097,社润成长基金,股票策略,查看,社润投资,查看,--,查看,3.1092,210.92%,查看,查看,查看,,,
36098,信复创值7号,股票策略,查看,信复创值投资,查看,--,查看,0.9870,-1.30%,查看,查看,查看,,,
36099,凤翔指数增强,股票策略,查看,凤翔投资,查看,--,查看,1.0593,5.93%,查看,查看,查看,,,
36100,君煦华润周期债券私募,债券策略,查看,君煦投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36101,镛泉资产泉顺6号,股票策略,查看,镛泉资产,查看,--,查看,1.0690,6.90%,查看,查看,查看,,,
36102,私募工场智子,股票策略,查看,斯诺波,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36103,紫升鸿量贰期,股票策略,查看,紫升资产,查看,--,查看,1.0555,5.55%,查看,查看,查看,,,
36104,棋剑稳健型,股票策略,查看,棋剑资产,查看,--,查看,1.0190,1.90%,查看,查看,查看,,,
36105,瑞府量化1号,股票策略,查看,深圳瑞府,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36106,嘉泰605中远普泰国际物流,股票策略,查看,嘉锐基金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36107,盛茂聚智1号,股票策略,查看,峰石盛茂,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36108,共宜鑫选1号,股票策略,查看,共宜资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36109,丹寅—神农尺一号,股票策略,查看,丹寅投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36110,财浪-金策3号,股票策略,查看,财浪投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36111,稳健壹号,股票策略,查看,量化思维投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36112,融银耀势启航1号,股票策略,查看,融银资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36113,勝一9号,股票策略,查看,天华资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36114,泰发廊坊东方太平洋二期,股票策略,查看,荣盛泰发,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36115,信义一德共赢1号,股票策略,查看,信义一德,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36116,格外创新2号,多策略,查看,格外投资,查看,--,查看,1.0360,3.60%,查看,查看,查看,,,
36117,证大久盈稳健6号,多策略,查看,证大投资,查看,--,查看,1.2540,25.40%,查看,查看,查看,,,
36118,招商创富京基系10号,对冲策略,查看,招商创富,查看,--,查看,0.8970,-10.30%,查看,查看,查看,,,
36119,鑫星67号,股票策略,查看,中申投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36120,私募工场扬帆智盈雪球1号,股票策略,查看,扬帆智盈,查看,9.97%,查看,1.1140,11.40%,查看,查看,查看,,,
36121,博太科供应链项目,其他,查看,容熙投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36122,思嘉天鹰4号,股票策略,查看,思嘉投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36123,江西竑鼎水电产业,股票策略,查看,江西金控,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36124,汇富联合对冲1号,对冲策略,查看,前海汇富联合,查看,--,查看,0.9960,-0.40%,查看,查看,查看,,,
36125,和正-珠江稳健2号,多策略,查看,和正投资北京,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36126,平安财富-固盈A-052号,债券策略,查看,平安德成,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36127,昶柏量化一号,多策略,查看,昶柏资产,查看,--,查看,0.9947,-0.53%,查看,查看,查看,,,
36128,亿鑫1号,股票策略,查看,国贸资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36129,国融翰泽6号,其他,查看,银河期货,查看,--,查看,0.9664,-3.36%,查看,查看,查看,,,
36130,意隆-稀土产业并购四期,其他,查看,意隆财富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36131,德晟资本浩瀚一期,股票策略,查看,德晟资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36132,非凡卓越,股票策略,查看,安康投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36133,润洲长征2号,股票策略,查看,杭州润洲,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36134,私募学院菁英227号,股票策略,查看,熙仁投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36135,前海梧桐并购项目1号,其他,查看,腾邦梧桐,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36136,康曼德定增1号D,定向增发,查看,康曼德资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36137,釜润一号,股票策略,查看,釜润投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36138,泓赛二期,股票策略,查看,易泓致合投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36139,积微稳健增长一期,多策略,查看,积微投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36140,鲁证汇泉万泰FOF1期,多策略,查看,鲁证期货,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36141,国贸资管鑫汇赢7号,多策略,查看,国贸资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36142,信达量化CTA贵尚1号B,多策略,查看,信达期货,查看,--,查看,1.3520,35.20%,查看,查看,查看,,,
36143,常赢一号,股票策略,查看,常赢财富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36144,银领一期,股票策略,查看,银领股权,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36145,巨鹏展翅1号,股票策略,查看,巨鹏股权,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36146,柒福稳赢一号,股票策略,查看,新富资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36147,道一泉三板1号,股票策略,查看,道一泉资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36148,杭商QH项目,其他,查看,杭商资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36149,启明星辰多策略一期,多策略,查看,启明基金,查看,4.15%,查看,1.0550,5.50%,查看,查看,查看,,,
36150,中证金葵花恒久9号,债券策略,查看,中证金葵花,查看,--,查看,1.0360,3.60%,查看,查看,查看,,,
36151,元葵资产桢诚,股票策略,查看,元葵资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36152,青沣有泰1期证券投资基金,股票策略,查看,青沣资产,查看,--,查看,0.8220,-17.80%,查看,查看,查看,,,
36153,文津1号,股票策略,查看,文津国际投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36154,平安财富创金3号,股票策略,查看,平安财富理财,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36155,量化对冲稳赢1号,股票策略,查看,国投安信期货,查看,--,查看,0.9105,-8.95%,查看,查看,查看,,,
36156,仟意恒丰优势资产配置1期,股票策略,查看,仟意资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36157,信乐量化FOF2号,组合策略,查看,中信盈时,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36158,五牛黄金并购系列5号A,其他,查看,五牛投资,查看,1.63%,查看,1.0600,6.00%,查看,查看,查看,,,
36159,优顾金豆一号,股票策略,查看,金汇盛世移动,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36160,边域海际1号,股票策略,查看,边域投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36161,方略亿阳1号,定向增发,查看,方略德合投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36162,私募工场建平雪球,其他,查看,利檀投资,查看,--,查看,1.1740,17.40%,查看,查看,查看,,,
36163,理成新视野3号,股票策略,查看,理成资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36164,双隆智能阿尔法1号,对冲策略,查看,双隆投资,查看,9.96%,查看,1.0997,9.97%,查看,查看,查看,,,
36165,恒宇天泽亚马逊十号(二期),股票策略,查看,恒宇天泽投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36166,易股鑫源十号,股票策略,查看,易股资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36167,兴银投资-兴龙2号,股票策略,查看,兴银股权投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36168,搏股通金32号(盛唐)1期,多策略,查看,平安期货,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36169,高毅晓峰尊享P期,股票策略,查看,高毅资产,查看,27.45%,查看,1.2968,29.68%,查看,查看,查看,,,
36170,黑盒指数增强FOF进取一号,股票策略,查看,黑盒资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36171,华润信托-昀沣7号,股票策略,查看,千合资本,查看,--,查看,1.0194,1.94%,查看,查看,查看,,,
36172,晟孚摩码1号,股票策略,查看,晟孚投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36173,涌泽定增1号(B级),股票策略,查看,涌泉投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36174,新时代新财富33号次级,多策略,查看,新时代证券,查看,--,查看,0.9928,-0.72%,查看,查看,查看,,,
36175,伏流三期,管理期货,查看,伏流投资,查看,--,查看,1.1640,16.40%,查看,查看,查看,,,
36176,华物量化梧桐资管宏益5号,股票策略,查看,华物量化,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36177,群星璀璨1期华夏未来1号,股票策略,查看,华夏未来资本,查看,10.03%,查看,1.1850,18.50%,查看,查看,查看,,,
36178,启元鑫诚九号,股票策略,查看,启元资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36179,混元(两江2号),股票策略,查看,重庆混元,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36180,宁聚量化精选11期,股票策略,查看,宁聚资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36181,中靖置业,股票策略,查看,北京未来能源,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36182,茂典资产稳健26号,股票策略,查看,茂典资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36183,平安阖鼎·淡水泉优选5号,股票策略,查看,平安阖鼎投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36184,东源嘉盈新三板1号,股票策略,查看,东源嘉盈资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36185,传璞投资-传璞成长2号,股票策略,查看,传璞投资,查看,--,查看,0.9099,-9.01%,查看,查看,查看,,,
36186,春明一号,股票策略,查看,盖德尔资产,查看,--,查看,1.2215,22.15%,查看,查看,查看,,,
36187,鲸品优选31号,股票策略,查看,巨鲸资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36188,申量海汇诚盟,股票策略,查看,申量基金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36189,金莉洋稳盈,股票策略,查看,金莉洋投资,查看,--,查看,1.1400,14.00%,查看,查看,查看,,,
36190,紫升文丰贰期,股票策略,查看,紫升资产,查看,--,查看,1.0792,7.92%,查看,查看,查看,,,
36191,昊宸-鑫元增强型(五期),股票策略,查看,昊宸资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36192,宁聚稳盈安全垫型2号,股票策略,查看,宁聚资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36193,星火资本9号,股票策略,查看,星火资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36194,中融·帝宸影视,股票策略,查看,中融国晟,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36195,源乘九号,股票策略,查看,源乘投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36196,万相二号1期,股票策略,查看,万相私募,查看,--,查看,1.1420,14.20%,查看,查看,查看,,,
36197,元福千象磐石23号,股票策略,查看,千象资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36198,信业卓异3号,股票策略,查看,信远业丰,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36199,品责聚益瑞取,股票策略,查看,品责资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36200,明湾定制16号,股票策略,查看,明湾资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36201,元亨太富系列华泰13号,股票策略,查看,元杏资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36202,数字矩阵星辰1号八期,股票策略,查看,数字矩阵,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36203,宇鹏文化投资,股票策略,查看,华信宇鹏,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36204,广州猎鹰1号基金,股票策略,查看,前海黄埔猎鹰,查看,--,查看,0.6860,-31.40%,查看,查看,查看,,,
36205,弈泰全市场多策略三号,多策略,查看,弈泰资产,查看,--,查看,0.9605,-3.95%,查看,查看,查看,,,
36206,丰泰行健定增1号,定向增发,查看,易君甲号,查看,--,查看,1.0031,0.31%,查看,查看,查看,,,
36207,坤盈一号,股票策略,查看,寿宁投资,查看,--,查看,1.1050,10.50%,查看,查看,查看,,,
36208,海晟半山1号,股票策略,查看,合晟资产,查看,2.38%,查看,1.0330,3.30%,查看,查看,查看,,,
36209,禾永鸿源三号,股票策略,查看,禾永投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36210,融新71号,股票策略,查看,方得资产,查看,--,查看,0.9505,-4.95%,查看,查看,查看,,,
36211,磐合FOF一期,股票策略,查看,鑫星投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36212,论德价值,股票策略,查看,论德投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36213,朱雀新动力聚富F期,股票策略,查看,朱雀股权投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36214,协和资产.南孚电池1号,股票策略,查看,协和资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36215,中泰明德融享7号,股票策略,查看,中泰明德投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36216,向日葵连享股权1号,其他,查看,向日葵投资上海,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36217,平安财富-固盈A-047号,债券策略,查看,平安德成,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36218,一九二九1号,其他,查看,银河期货,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36219,浦银泛华1号,股票策略,查看,国贸资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36220,龙琦鑫7号,管理期货,查看,龙琦鑫资产,查看,--,查看,1.2600,26.00%,查看,查看,查看,,,
36221,创世飞马供应链二号,股票策略,查看,芜湖歌斐资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36222,元诺添金3号,股票策略,查看,元诺投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36223,融义林荫二号,股票策略,查看,融义投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36224,海韵1号,股票策略,查看,寿宁投资,查看,46.08%,查看,1.4729,47.29%,查看,查看,查看,,,
36225,坤上资产共富7号,股票策略,查看,坤上资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36226,韶华二号,股票策略,查看,韶晖股权,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36227,盛世新机遇锦创9号,股票策略,查看,盛世景资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36228,创世大咖四号,股票策略,查看,芜湖歌斐资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36229,三川投资—聚文鼎,股票策略,查看,前海三川,查看,75.01%,查看,1.7065,70.65%,查看,查看,查看,,,
36230,磐京稳赢3号,多策略,查看,磐京股权,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36231,水木财富-领头羊5号,股票策略,查看,水木财富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36232,大白南孚新三板,定向增发,查看,大白汇财,查看,-1.56%,查看,0.9450,-5.50%,查看,查看,查看,,,
36233,财富中诚旷怡证券投资,股票策略,查看,中诚卓锐资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36234,浦银安盛资管计划投资二期,股票策略,查看,首泰金信投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36235,创世核心企业四号,股票策略,查看,芜湖歌斐资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36236,枢纽17号,其他,查看,枢纽资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
36237,昭融价值成长2号,管理期货,查看,昭融汇利,查看,--,查看,1.1167,11.67%,查看,查看,查看,,,
