Ranking,Fund Short Name,Investment Strategy,Dummy,Fund Company,Dummy,Recent Month Return,Dummy,Lastest NAV,Cumulative Return,Dummy,Dummy,Dummy,Annalized Return,Sharpe Ratio,Year Rating
37535,泓信泓筹二号C期,股票策略,查看,泓信投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37536,和聚定增组合5期,组合策略,查看,北京和聚投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37537,冠石泽惠三号,债券策略,查看,冠石资产,查看,--,查看,1.0390,3.90%,查看,查看,查看,,,
37538,汇银一号,股票策略,查看,汇银市场,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37539,敦和富春,股票策略,查看,敦和资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37540,瑞奇9号五期,多策略,查看,瑞奇融通投资,查看,--,查看,1.0140,1.40%,查看,查看,查看,,,
37541,歌斐创世捷金融消费十三号,其他,查看,歌斐资产上海,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37542,创元丰安,多策略,查看,创元期货,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37543,史瑞克稳健型,多策略,查看,华泰期货,查看,--,查看,0.9954,-0.46%,查看,查看,查看,,,
37544,新纪元节节高7号,组合策略,查看,新纪元期货,查看,--,查看,1.0275,2.75%,查看,查看,查看,,,
37545,植瑞-晟融3号,股票策略,查看,植瑞投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37546,纯熙价值1号,股票策略,查看,南京纯熙,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37547,中胜1号,其他,查看,银河期货,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37548,山海天锐志1号,股票策略,查看,迪嘉优投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37549,汇裕见龙,股票策略,查看,汇裕投资,查看,3.41%,查看,1.0310,3.10%,查看,查看,查看,,,
37550,睿高资本优享1号,股票策略,查看,睿高资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37551,子盛牛顿量化对冲7号,对冲策略,查看,君润天泽,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37552,中欧成信2号,其他,查看,中欧盛世,查看,--,查看,0.8710,-12.90%,查看,查看,查看,,,
37553,中原期货-鼎元5号,股票策略,查看,中原期货,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37554,中金一号(私募),股票策略,查看,睿智点金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37555,新纪元开元27号,其他,查看,新纪元期货,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37556,长城国泰-定增1号,定向增发,查看,长城股权投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37557,健翔1号,股票策略,查看,铂祥投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37558,阳光-惠丰1号,其他,查看,惠融资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37559,汉锦精选一号,股票策略,查看,广州汉锦,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37560,剑客特殊机会,股票策略,查看,上海赞庚,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37561,安诚数盈,其他,查看,方正中期,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37562,紫金财富盛世藏金,股票策略,查看,华泰期货,查看,--,查看,1.0407,4.07%,查看,查看,查看,,,
37563,南海创富策略1号,股票策略,查看,南海创富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37564,合一悦信一号,股票策略,查看,合一悦凡,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37565,中承皓富信诺1号,股票策略,查看,中承皓富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37566,金库进取一号,股票策略,查看,金库骐楷,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37567,创世消费金融优选5号,股票策略,查看,歌斐资产上海,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37568,金诚易6号,股票策略,查看,观复投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37569,海石季度丰-五牛隋福,股票策略,查看,五牛投资深圳,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37570,华睿信创盈四号,股票策略,查看,华睿信资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37571,博道稳进1号,股票策略,查看,博道投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37572,中联国新-勒泰一号,股票策略,查看,中联国新投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37573,珠池量化CTA策略母1号,管理期货,查看,珠池资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37574,中筹广银1号,股票策略,查看,中筹广银,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37575,国富-沣泛天河1号,多策略,查看,国富期货,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37576,优发CTA1号,管理期货,查看,上海优发,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37577,华众财富趵突泉3号,股票策略,查看,华众财富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37578,兴业观云宁扬尊享18号,股票策略,查看,江苏兴佳利业,查看,4.93%,查看,1.0493,4.93%,查看,查看,查看,,,
37579,熙峰进取一期,股票策略,查看,熙峰投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37580,鸣石多策略九号,多策略,查看,鸣石投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37581,平安阖鼎臻选之万杉A,股票策略,查看,平安阖鼎投资,查看,--,查看,1.0265,2.65%,查看,查看,查看,,,
37582,舒克倩婷FOF,股票策略,查看,舒克资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37583,恒坤1号,股票策略,查看,恒天成投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37584,向量宏观量化4期,其他,查看,向量多维资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37585,开慧泰盈,股票策略,查看,开慧投资,查看,--,查看,0.9550,25.50%,查看,查看,查看,,,
37586,翰潭启航私募一号,股票策略,查看,翰潭投资,查看,9.86%,查看,1.0986,9.86%,查看,查看,查看,,,
37587,资邦稳赢新三板1号,股票策略,查看,帝亨资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37588,证信淘金共赢一号,股票策略,查看,中证信用增进,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37589,三略梓山湖3号,股票策略,查看,深圳前海三略,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37590,银俸资产-银锟1号,股票策略,查看,银俸资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37591,蓝鲸宏观资产配置1号,其他,查看,陕西蓝鲸,查看,--,查看,1.0564,5.64%,查看,查看,查看,,,
37592,天星恒久远3号,股票策略,查看,天星资本投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37593,量金-中财多策略十号,多策略,查看,量金资产,查看,--,查看,1.0170,1.70%,查看,查看,查看,,,
37594,信瑞达战略成长1号,股票策略,查看,信瑞达,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37595,尚雅稳进CTA一期,管理期货,查看,尚雅投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37596,宁聚量化精选5号,股票策略,查看,宁聚资产,查看,--,查看,1.0123,1.23%,查看,查看,查看,,,
37597,石锋资产守正,股票策略,查看,石锋资产,查看,--,查看,1.1667,16.67%,查看,查看,查看,,,
37598,圣达貳号,股票策略,查看,国圣资管,查看,--,查看,0.9126,-8.74%,查看,查看,查看,,,
37599,曾泰-曾氏1号,股票策略,查看,曾泰股权,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37600,柒福稳赢四号一期,股票策略,查看,新富资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37601,全民通瑞银量化,股票策略,查看,全民通财富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37602,泓璞上合3号,股票策略,查看,泓璞资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37603,华银安盈精品八号,股票策略,查看,华银精治资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37604,华致融安5号,股票策略,查看,华致基金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37605,东航金融-CTA-量坤1号,管理期货,查看,东航金控,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37606,德合天启一号,股票策略,查看,德焱投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37607,至真一号,股票策略,查看,云升晖明,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37608,宜崧-国广东方1号,股票策略,查看,宜崧投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37609,浙江白鹭凌峰二号,多策略,查看,白鹭资管,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37610,中冀熊猫直播二期,股票策略,查看,瑞科嘉银,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37611,磐晟磐盈CTA7号私募,管理期货,查看,企额宝,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37612,晟大旗舰,组合策略,查看,晟大资产,查看,0.20%,查看,1.0160,1.60%,查看,查看,查看,,,
37613,盈谷投资,股票策略,查看,盈谷,查看,--,查看,1.0131,1.31%,查看,查看,查看,,,
37614,瑞僖稳健收益2期,债券策略,查看,瑞银证券UBS,查看,--,查看,1.0169,1.69%,查看,查看,查看,,,
37615,井冈杉树,对冲策略,查看,杉树资产,查看,11.52%,查看,1.0628,6.28%,查看,查看,查看,,,
37616,基成量化CTA3号,管理期货,查看,基成资本,查看,7.42%,查看,1.0876,8.76%,查看,查看,查看,,,
37617,冠通北纬-双鱼组合1号9期,管理期货,查看,冠通北纬资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37618,东源（天津）,股票策略,查看,东源投资,查看,--,查看,0.9126,-8.74%,查看,查看,查看,,,
37619,嘉理嘉翼9号,对冲策略,查看,嘉理资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37620,盛世盈创4号,股票策略,查看,盛世景资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37621,兴吉六号,股票策略,查看,吉力投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37622,普达1号,多策略,查看,银河期货,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37623,东融汇稳聚27号,股票策略,查看,东融投资浙江,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37624,敦和六和,股票策略,查看,敦和资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37625,资财富国,股票策略,查看,资财投资,查看,--,查看,1.2170,21.70%,查看,查看,查看,,,
37626,润洲秋实1号,股票策略,查看,杭州润洲,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37627,创世德欣消费贷款一期,股票策略,查看,芜湖歌斐资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37628,君弘上道,股票策略,查看,君弘资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37629,磐鼎京粤,股票策略,查看,京渤聚投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37630,鑫懿和瑞泰1号,股票策略,查看,鑫懿和资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37631,信证-金堂交投8号,股票策略,查看,中证基金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37632,锦瑞和厚泽1号,多策略,查看,金瑞期货,查看,-1.32%,查看,0.9858,-1.42%,查看,查看,查看,,,
37633,兴业资管·兴信2号,股票策略,查看,兴业国信资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37634,天宝华茂,股票策略,查看,天宝华茂,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37635,鑫筹共创影视综艺专项,其他,查看,鑫筹投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37636,黔信二号,其他,查看,前轩资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37637,雅儒价值成长二号,定向增发,查看,雅儒资产,查看,-1.13%,查看,0.9660,-3.40%,查看,查看,查看,,,
37638,浙商般若-西湖4号,股票策略,查看,般若理财,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37639,钜安贺岁日日盈一号二期,股票策略,查看,易德臻投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37640,中欧成信5号,其他,查看,中欧盛世,查看,--,查看,0.8710,-12.90%,查看,查看,查看,,,
37641,赤骥量化一号,股票策略,查看,神州赤骥,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37642,佳宇时代1号,股票策略,查看,佳宇资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37643,和顺天成-奇道专享,股票策略,查看,和顺天成投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37644,轩鸿CTA,管理期货,查看,轩鸿基金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37645,投资型工银家族BJ110633,债券策略,查看,工银家族,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37646,昭融企业精选2号,管理期货,查看,昭融汇利,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37647,浙商期货润泽2号,管理期货,查看,浙商期货,查看,--,查看,1.1320,13.20%,查看,查看,查看,,,
37648,振御四号,股票策略,查看,利源资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37649,瑞通新三板投资1号,定向增发,查看,深圳前海瑞旗,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37650,睿源万枝一号,股票策略,查看,睿源投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37651,琛晟天泰2号,股票策略,查看,琛晟资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37652,景星1号,股票策略,查看,虑远资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37653,鑫雨资本1号,股票策略,查看,鑫诚源雨,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37654,甘肃东方财智2号,股票策略,查看,东方财智资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37655,安恒德泰价值成长,多策略,查看,安恒德泰,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37656,淳熙1号,股票策略,查看,淳熙投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37657,创世消费金融优选7号,股票策略,查看,歌斐资产上海,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37658,牧鑫全天候0号,多策略,查看,牧鑫资产,查看,--,查看,0.9997,-0.03%,查看,查看,查看,,,
37659,泓信泓筹六号C期,股票策略,查看,泓信投资,查看,--,查看,0.9499,-5.01%,查看,查看,查看,,,
37660,量金睿享1号,股票策略,查看,量金资产,查看,--,查看,1.2390,23.90%,查看,查看,查看,,,
37661,世祖量化对冲十二号,对冲策略,查看,世祖资产,查看,-4.68%,查看,0.9580,-4.20%,查看,查看,查看,,,
37662,招金期货-盛贳,其他,查看,招金期货,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37663,国富期货沣泛盛夏1号,多策略,查看,国富期货,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37664,方御投资铜爵八号,股票策略,查看,方御投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37665,量界1号,股票策略,查看,量界投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37666,顺金1号对冲,股票策略,查看,中信建投期货,查看,--,查看,1.1387,13.87%,查看,查看,查看,,,
37667,尊嘉稳进1号,股票策略,查看,尊嘉资产,查看,-7.08%,查看,0.9292,-7.08%,查看,查看,查看,,,
37668,花蝴蝶融和1003号,股票策略,查看,花蝴蝶工作室,查看,66.20%,查看,1.7213,72.13%,查看,查看,查看,,,
37669,平安阖鼎-喜岳衡山A,股票策略,查看,平安阖鼎投资,查看,--,查看,0.9698,-3.02%,查看,查看,查看,,,
37670,舒克允健FOF,股票策略,查看,舒克资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37671,武信-汉银中法生态城产业,股票策略,查看,武汉信用基金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37672,赢翰资产中山锐壹专项,股票策略,查看,上海赢翰,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37673,柒福海润丰5号,股票策略,查看,柒福投资,查看,--,查看,1.0180,1.80%,查看,查看,查看,,,
37674,和裕精选一期,股票策略,查看,和裕投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37675,臻禾进取三期,股票策略,查看,臻禾投资,查看,--,查看,0.9972,-0.28%,查看,查看,查看,,,
37676,民生8号(私募),股票策略,查看,德谦股权,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37677,旺金-久盛13号,股票策略,查看,旺金资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37678,新航线麦哲伦1号,股票策略,查看,新航线基金,查看,--,查看,1.2108,21.08%,查看,查看,查看,,,
37679,熵一价值增长6期,股票策略,查看,熵一北京,查看,--,查看,0.9729,-2.71%,查看,查看,查看,,,
37680,慢钱国富1号,股票策略,查看,嘉弘基金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37681,天成凯富凯泰持盈1号,其他,查看,天成凯富,查看,--,查看,0.9735,-2.65%,查看,查看,查看,,,
37682,卓宇私募,股票策略,查看,卓凯投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37683,东方佳禾致远一号,股票策略,查看,东方佳禾,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37684,珀泽天天套利一期,套利策略,查看,珀泽投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37685,鲸品优选30号,股票策略,查看,巨鲸资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37686,鸿晖量化多资产配置C期,股票策略,查看,鸿晖资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37687,至尊量化稳进2号,多策略,查看,至尊量化投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37688,汇鸿宏利,股票策略,查看,汇鸿国际,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37689,英菲2号基金,其他,查看,达任资产,查看,--,查看,0.9223,-7.77%,查看,查看,查看,,,
37690,长江尚筹乾铖,股票策略,查看,长江尚筹,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37691,富汇华夏企业价值1号,股票策略,查看,富汇华夏,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37692,长牛分析全球一号,股票策略,查看,润樽投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37693,信易安稳赢二号,股票策略,查看,信易安基金,查看,--,查看,1.0460,4.60%,查看,查看,查看,,,
37694,大白体育壹号,股票策略,查看,大白汇财,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37695,西润波浪金3号,股票策略,查看,西润投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37696,沣京价值增强二期,股票策略,查看,沣京资本,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37697,成泉汇涌一期,多策略,查看,成泉资本,查看,9.72%,查看,2.4600,146.00%,查看,查看,查看,,,
37698,华夏未来添时6号,多策略,查看,华夏未来,查看,0.56%,查看,1.0377,3.77%,查看,查看,查看,,,
37699,正弘3号稳健,股票策略,查看,正弘良川,查看,--,查看,0.9420,-5.80%,查看,查看,查看,,,
37700,冠顶进取一号,股票策略,查看,冠顶资本,查看,10.88%,查看,1.1210,12.10%,查看,查看,查看,,,
37701,大朴进取二期私募投资1号,股票策略,查看,大朴资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37702,国融中投致远2号,股票策略,查看,国融中投,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37703,睿智兰金1号,股票策略,查看,睿智兰金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37704,佑鸿步步高1号,债券策略,查看,佑鸿资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37705,创世景瑞南京一号,股票策略,查看,歌斐资产上海,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37706,高搜易亿阳流贷二期,股票策略,查看,前海高搜易,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37707,恒大珠三角一号,股票策略,查看,东方点石,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37708,巧千中期玫瑰金,债券策略,查看,巧千资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37709,志安明月二号,管理期货,查看,华联期货,查看,-6.34%,查看,0.8860,-11.40%,查看,查看,查看,,,
37710,昭融汇利青风6号,股票策略,查看,昭融汇利,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37711,久期商品,管理期货,查看,久期投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37712,陆家嘴财富-环球精选3期,股票策略,查看,陆家嘴财富,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37713,大学仕智能贝塔1号,股票策略,查看,中金量化,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37714,上海海尚环保科技投资,股票策略,查看,海尚金融,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37715,思锐精选配置1期,股票策略,查看,思锐基金,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37716,汉城一号,股票策略,查看,汉城资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37717,君享融通三号优先级3月期,其他,查看,国泰君安,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37718,鼎幸投资天生我财4期,其他,查看,鼎幸投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37719,正数1号,多策略,查看,正数资产,查看,--,查看,1.0490,4.90%,查看,查看,查看,,,
37720,姜太公封神榜2号,股票策略,查看,上海姜钛公,查看,23.04%,查看,1.1829,18.29%,查看,查看,查看,,,
37721,嵩宁稳健二期,债券策略,查看,嵩宁投资,查看,--,查看,1.0218,2.18%,查看,查看,查看,,,
37722,懿坤光辉岁月,股票策略,查看,懿坤资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37723,甲子大唐电影产业一期,其他,查看,深圳甲子,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37724,信达紫润1号B,管理期货,查看,浙江紫润,查看,--,查看,1.2850,28.50%,查看,查看,查看,,,
37725,华家1号投资基金,多策略,查看,国海良时期货,查看,--,查看,0.9700,-3.00%,查看,查看,查看,,,
37726,绿城盘玉1号,股票策略,查看,千乘资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37727,银河期货天鹭1号,管理期货,查看,银河期货,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37728,深圳恒富添翼陆号投资企业,股票策略,查看,恒富汇通,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37729,昭融企业精选1号,管理期货,查看,昭融汇利,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37730,和润领航嘉实新科技7号,股票策略,查看,和润领航,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37731,朴卓资本-朴卓2号,股票策略,查看,朴卓投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37732,和正成长量化8号B期,股票策略,查看,南华期货,查看,-0.33%,查看,0.9967,-0.33%,查看,查看,查看,,,
37733,汇智圆通阳明2号,股票策略,查看,元量致世,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37734,同锦海峰1号,多策略,查看,华期梧桐资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37735,国投深梧1号,股票策略,查看,深梧资产,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37736,光暗,股票策略,查看,曦和海昇,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
37737,灵灵一号,组合策略,查看,琳灵资产,查看,--,查看,1.2580,25.80%,查看,查看,查看,,,
